genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Nfkbid,4.087052538715025e-6,-0.23013025663904624,0.686,0.738,0.06485334968433001,OSM,p129
Tapbpl,4.2683814134474484e-6,0.227944583921861,0.433,0.417,0.06773067626858412,OSM,p129
Gpi1,4.492970959582695e-6,0.13699006366945565,0.921,0.919,0.0712944631866582,OSM,p129
Cep170,4.6115686395100615e-6,0.35471511062679806,0.231,0.203,0.07317637117174565,OSM,p129
Pycard,4.617511364924885e-6,-0.169770055575292,0.61,0.676,0.07327067033862808,OSM,p129
Ung,5.181115614339813e-6,0.42748051743847726,0.337,0.282,0.08221394256834415,OSM,p129
Mcm3,5.2751169338273835e-6,0.10875642816534214,0.97,0.965,0.08370555550597292,OSM,p129
Skap1,5.609650854245044e-6,-0.13694741420626866,0.837,0.877,0.08901393975516035,OSM,p129
Arhgap15,5.614590366709095e-6,-0.11460415008071956,0.887,0.915,0.08909231993893992,OSM,p129
Rilpl2,5.7902460207796774e-6,-0.1100944982814378,0.865,0.9,0.09187962385773192,OSM,p129
Phlda3,5.937133376695845e-6,0.1923563819878976,0.565,0.553,0.09421043242140967,OSM,p129
Tmtc2,6.263637232965954e-6,0.4867706068856714,0.147,0.118,0.09939139561270376,OSM,p129
Gm12534,0,9.285889301219315,0.414,0.001,0,IL6,p129
Batf,0,2.1577243079402035,0.848,0.458,0,IL6,p129
Malt1,0,2.251503732844346,0.909,0.614,0,IL6,p129
Etv6,1.8905849177916475e-299,2.0196196204914636,0.838,0.447,2.999980147551786e-295,IL6,p129
Socs1,3.6452926961172535e-275,2.500118191102068,0.788,0.316,5.784350450198858e-271,IL6,p129
Ptpn1,3.230304440038911e-256,1.2821478435863436,0.955,0.79,5.125847085453743e-252,IL6,p129
Ly6a,2.86319690078763e-229,3.634843555786344,0.502,0.054,4.543320842169811e-225,IL6,p129
Bcl3,1.449253920509809e-205,3.296386893552287,0.496,0.062,2.299676121064965e-201,IL6,p129
Junb,1.7513358664246253e-199,1.1820389461463143,0.954,0.834,2.7790197528425955e-195,IL6,p129
Il2ra,2.0360388812085282e-199,1.1460699236930865,0.973,0.905,3.2307864967016924e-195,IL6,p129
Klhl6,3.409487849080905e-199,2.1740904316060212,0.69,0.27,5.41017531892158e-195,IL6,p129
Chmp4b,7.9796408265061e-194,1.0977842736598329,0.938,0.802,1.266209406349988e-189,IL6,p129
Tnip3,1.497282851282372e-180,3.741511172374971,0.441,0.066,2.375888428414868e-176,IL6,p129
Il21,3.093747170999471e-179,6.870539697595541,0.247,0.002,4.909158010941961e-175,IL6,p129
Chd7,2.8096222157503485e-173,1.6904153226595524,0.753,0.426,4.458308531952653e-169,IL6,p129
Plscr1,2.537394010985616e-165,1.6718449771266353,0.771,0.479,4.026336816631975e-161,IL6,p129
Cd226,6.912958100782057e-162,-1.410928434278974,0.536,0.887,1.0969481914320968e-157,IL6,p129
Tbx21,6.936565466006132e-158,4.5660495097144524,0.273,0.01,1.100694208145853e-153,IL6,p129
Tnfsf11,1.7850488037458577e-156,-2.2616829704426964,0.279,0.722,2.832515441783927e-152,IL6,p129
Ms4a4b,5.059631711318196e-154,-1.2627160635651338,0.582,0.91,8.028623599519714e-150,IL6,p129
Igfbp4,4.912263921797637e-145,1.9743024702571548,0.701,0.315,7.79478039110849e-141,IL6,p129
Smim3,2.376637693744281e-143,3.728971917953767,0.34,0.043,3.771248692433425e-139,IL6,p129
Frmd4b,9.649711020582696e-136,5.312968482238314,0.225,0.007,1.531216144746062e-131,IL6,p129
Lad1,1.8057239638141618e-135,-1.8245390119444045,0.42,0.769,2.865322785780312e-131,IL6,p129
Adamts6,4.4868155435008444e-131,-1.6785433523989903,0.339,0.757,7.11967890442714e-127,IL6,p129
Pmepa1,3.5926547286828214e-129,1.869156919267914,0.634,0.248,5.700824523473901e-125,IL6,p129
Themis,6.401840809668077e-128,1.5596436489751713,0.74,0.514,1.0158440996781305e-123,IL6,p129
Sox5,8.426535243590104e-125,4.704556218402914,0.237,0.014,1.3371226124528778e-120,IL6,p129
Il21r,1.9636729141948318e-124,1.4773751904157555,0.709,0.428,3.115956180244359e-120,IL6,p129
Timp1,4.6808041929688005e-123,7.447167910536208,0.189,0.004,7.427500093402892e-119,IL6,p129
Irf8,7.220654469475832e-118,1.925701463940154,0.611,0.283,1.145773451216425e-113,IL6,p129
Rora,1.4686998743693823e-116,2.4758437883243367,0.433,0.126,2.330532960649336e-112,IL6,p129
Nsf,2.1598268123508814e-114,1.0909781735178143,0.8,0.588,3.4272131858383784e-110,IL6,p129
Satb1,2.5258487309740605e-112,1.0579258286060411,0.906,0.798,4.008016766309639e-108,IL6,p129
Stat3,1.3231287182040894e-106,1.230043367678535,0.746,0.49,2.0995406500462493e-102,IL6,p129
Gadd45g,2.1780346347340817e-106,4.008177395319279,0.231,0.018,3.456105358396041e-102,IL6,p129
Arhgef3,1.528486118034402e-104,-1.1612042082476037,0.531,0.842,2.4254017720969887e-100,IL6,p129
Myd88,8.873329006263798e-104,1.3580873530551882,0.686,0.423,1.4080198467139395e-99,IL6,p129
Il17f,5.879223634791115e-103,7.6457723733077305,0.162,0.004,9.329152063686542e-99,IL6,p129
Ahr,1.4048343817827145e-102,2.5522767100376536,0.376,0.1,2.2291911970128114e-98,IL6,p129
Foxp1,5.013445689678616e-102,-0.6372057797367858,0.935,0.99,7.955335620382028e-98,IL6,p129
Egln3,8.986962826792736e-98,3.574359260228185,0.254,0.036,1.4260512613554714e-93,IL6,p129
Pkm,7.732868073947854e-97,0.482106853164074,1,0.998,1.2270515059740455e-92,IL6,p129
Rel,1.651969893461647e-95,-1.1203311458388492,0.641,0.864,2.6213458269449414e-91,IL6,p129
Lsp1,9.733333630348171e-94,-0.6638835923683561,0.914,0.981,1.5444853804636478e-89,IL6,p129
Muc1,2.28166211418879e-93,5.99980544470503,0.143,0.002,3.6205414427947724e-89,IL6,p129
Socs3,6.732224095710016e-93,3.765214355684898,0.208,0.017,1.0682693195072652e-88,IL6,p129
Pim1,1.102288554764779e-91,1.3132499813762872,0.729,0.447,1.7491114787007515e-87,IL6,p129
Arid5b,9.57033605584786e-90,1.082589646355826,0.79,0.595,1.5186209253419385e-85,IL6,p129
Nfkb1,5.959153434608966e-89,-0.7635348664252886,0.848,0.952,9.455984670037507e-85,IL6,p129
Crabp2,2.870832807038259e-88,2.103028644210893,0.453,0.196,4.55543749820831e-84,IL6,p129
Pml,1.0715272649975673e-87,1.3658234278670296,0.636,0.358,1.70029946409814e-83,IL6,p129
Sbno2,2.4179405871495994e-87,1.8224155282083832,0.462,0.173,3.8367881236889846e-83,IL6,p129
Gbp2,2.68161322075759e-87,1.9781109886703836,0.518,0.227,4.255183858698144e-83,IL6,p129
Il12rb2,3.6233905302664574e-86,3.6625503497155245,0.222,0.026,5.749596093426814e-82,IL6,p129
Gimap5,1.4599356555436465e-85,0.9773686812190192,0.836,0.656,2.3166258982166583e-81,IL6,p129
Gfi1,1.9744139793535466e-85,2.403349700952687,0.349,0.09,3.1330001024382077e-81,IL6,p129
Trib2,1.2431534742064265e-81,2.2448014225887833,0.353,0.096,1.9726359328707576e-77,IL6,p129
Foxn3,2.083468810990225e-81,-0.9674025851575935,0.681,0.878,3.306048309279289e-77,IL6,p129
Hif1a,9.868044316595176e-80,0.9283004589845146,0.844,0.703,1.5658612721573226e-75,IL6,p129
Jak2,3.919139056156387e-79,1.0718116290375512,0.791,0.619,6.218889854308955e-75,IL6,p129
Sik3,7.59710056465425e-78,1.0182258051296555,0.736,0.544,1.2055079175993364e-73,IL6,p129
Il23r,9.103991690952167e-77,9.32522411593739,0.098,0,1.44462140152029e-72,IL6,p129
Ccdc50,6.295954358425715e-76,-0.687007618947864,0.861,0.947,9.990420375949925e-72,IL6,p129
Zbp1,9.447061581100042e-76,2.0532726664323473,0.354,0.096,1.4990597316889546e-71,IL6,p129
Chst2,2.962508683835434e-74,1.8367026215367566,0.4,0.159,4.7009087795100665e-70,IL6,p129
Ldha,1.3686681025369766e-73,0.35848715285048094,1,0.999,2.1718025451056744e-69,IL6,p129
Srm,3.0260371582735054e-72,0.5440924020307545,0.987,0.951,4.801715762748398e-68,IL6,p129
Maf,3.19195916763158e-72,5.002818730647492,0.131,0.005,5.065000807197791e-68,IL6,p129
Arid5a,2.113574277656742e-71,1.5774913731128515,0.484,0.241,3.3538196637857185e-67,IL6,p129
St6galnac4,1.4398791417659788e-70,1.0257520968326408,0.739,0.507,2.284800222154255e-66,IL6,p129
Mndal,1.5115348556822506e-70,-1.8384356172836744,0.174,0.477,2.398503508996595e-66,IL6,p129
Akt2,1.922528208847816e-68,1.0942724316190489,0.674,0.437,3.050667761799714e-64,IL6,p129
Slco3a1,5.601207574196227e-67,1.209785977125488,0.576,0.389,8.887996178734573e-63,IL6,p129
Sla,2.7680383274144137e-66,-0.8375721716978708,0.625,0.848,4.392323217941192e-62,IL6,p129
Cd3d,1.1914263056183773e-65,-0.512497577169774,0.955,0.986,1.890555261755241e-61,IL6,p129
Niban1,9.659226633521553e-64,-1.3716444889173283,0.305,0.599,1.5327260822071999e-59,IL6,p129
Lif,1.0352899187912807e-63,2.2492866217730043,0.296,0.101,1.6427980431380042e-59,IL6,p129
Arf6,1.6500260099159784e-63,0.6266449479032083,0.918,0.844,2.6182612725346745e-59,IL6,p129
Adarb1,4.141188349060843e-60,1.0097321756284754,0.68,0.471,6.571237672289746e-56,IL6,p129
Grap,4.447593881420579e-60,-0.7846613995803635,0.68,0.869,7.057441971038175e-56,IL6,p129
Armcx6,8.437156939800222e-59,2.7200958885893662,0.203,0.037,1.3388080632074992e-54,IL6,p129
Rorc,8.720751872848101e-59,1.7562232338558315,0.37,0.138,1.3838089071835366e-54,IL6,p129
Itm2a,5.6998521528628365e-58,-0.780567912870963,0.843,0.93,9.044525396162749e-54,IL6,p129
Abi3,1.8942878644700592e-57,2.2820421461622487,0.253,0.068,3.00585598334109e-53,IL6,p129
Actn1,6.212661167250289e-57,-0.8723066951357136,0.647,0.834,9.858250740192759e-53,IL6,p129
Arhgap15,1.3248793458704038e-56,-0.7208832273080685,0.784,0.915,2.1023185460271566e-52,IL6,p129
Tmem109,2.1617356144960375e-56,0.7869117169834854,0.786,0.617,3.430242073082312e-52,IL6,p129
Atp2b4,2.4438364304688616e-55,1.9210373390260236,0.3,0.103,3.8778796478679896e-51,IL6,p129
Gpr65,3.074394020043671e-55,1.585680499655153,0.405,0.18,4.8784484310052974e-51,IL6,p129
Rbpj,8.75282509007943e-55,0.9707214421790509,0.651,0.465,1.3888982852938039e-50,IL6,p129
Klf6,7.664726098518651e-54,1.2721080524374382,0.519,0.317,1.2162387373129396e-49,IL6,p129
Casp6,7.832768540537e-54,1.641984924569995,0.357,0.164,1.242903712012411e-49,IL6,p129
Psme2,7.95083760232477e-54,-0.42547910434992,0.975,0.993,1.2616389107368945e-49,IL6,p129
Rgs10,1.0131424594222663e-53,-0.8681553168570538,0.62,0.825,1.6076544546112522e-49,IL6,p129
Slamf6,1.3861080312144759e-53,-1.1139243264621799,0.381,0.653,2.1994762239311304e-49,IL6,p129
Txnrd1,2.2566818216112197e-53,0.568918413518058,0.894,0.833,3.580902714532684e-49,IL6,p129
Picalm,1.0803535090622005e-52,0.9352737833387211,0.637,0.465,1.7143049481798997e-48,IL6,p129
Cebpb,3.1051750356536945e-52,1.5671004732658602,0.399,0.171,4.927291746575282e-48,IL6,p129
Eno3,2.152092709105947e-51,-1.4165130500848755,0.31,0.555,3.4149407108093163e-47,IL6,p129
Baz1a,1.20478760159583e-50,0.5747458244336252,0.879,0.811,1.911756966212263e-46,IL6,p129
Ptpn2,2.9893007518374944e-50,0.6481475416096549,0.838,0.745,4.7434224330157364e-46,IL6,p129
Egr2,3.145536114075812e-50,1.8682032805677509,0.297,0.11,4.991336705815499e-46,IL6,p129
Fam241a,3.324881650356478e-50,1.2411824974628574,0.474,0.285,5.275922202785659e-46,IL6,p129
Tnfrsf18,7.146263754659798e-50,-0.5945794377738249,0.848,0.947,1.1339691325894166e-45,IL6,p129
Zc3h12d,9.237594594642146e-50,0.8100361512645256,0.776,0.586,1.4658215102778157e-45,IL6,p129
Peli1,3.517700884517628e-49,0.791006392639413,0.727,0.586,5.5818877635525725e-45,IL6,p129
Cnn3,1.377375563425765e-48,1.1598809607713283,0.519,0.326,2.1856195440440036e-44,IL6,p129
Cd96,6.9435126817455265e-47,-1.3212547581227123,0.249,0.499,1.1017965923393801e-42,IL6,p129
Stk38l,2.7068836818860946e-46,1.5153265268676541,0.363,0.153,4.295283026416855e-42,IL6,p129
Dusp5,4.00979609732568e-46,-1.1042407110703953,0.336,0.59,6.362744447236389e-42,IL6,p129
Fxyd5,4.0154230277709804e-46,0.43933353819643894,0.973,0.963,6.371673260466992e-42,IL6,p129
Stap1,4.604550124524202e-46,-1.1461180449158617,0.314,0.567,7.306500137595003e-42,IL6,p129
Sat1,7.691124785877126e-46,0.610518497105432,0.889,0.803,1.2204276810229824e-41,IL6,p129
Tnfsf8,1.994897397019623e-45,-0.9005549394256248,0.567,0.75,3.1655031895907377e-41,IL6,p129
Arhgef6,4.7832241479091334e-45,-1.0027032912281784,0.374,0.623,7.590020077902213e-41,IL6,p129
Gimap4,5.2538729489078105e-45,0.942706246757253,0.635,0.428,8.336845595326914e-41,IL6,p129
Marcksl1,8.635594071658147e-45,-0.6837220044274377,0.774,0.877,1.3702960672907148e-40,IL6,p129
Jade2,3.7390163982575985e-44,-1.1797631965091275,0.308,0.539,5.933071220755157e-40,IL6,p129
Cd3g,6.266970025686276e-44,-0.5785984299498017,0.814,0.917,9.944428036758983e-40,IL6,p129
Cdkn2d,9.697986345805747e-44,0.913793787750695,0.607,0.423,1.538876473352456e-39,IL6,p129
Bcl2a1b,4.482725833671288e-43,-0.821388258262508,0.545,0.752,7.113189352869599e-39,IL6,p129
Desi2,6.0175749525394445e-43,0.7785113865404651,0.651,0.511,9.548687934689591e-39,IL6,p129
Shisa5,1.220124058325009e-42,-0.6122620182755317,0.816,0.921,1.9360928557501242e-38,IL6,p129
Stat1,2.595801851461395e-42,0.683204166237238,0.803,0.667,4.119018377898942e-38,IL6,p129
Ube2b,1.046812880106016e-41,-0.6048633100721523,0.747,0.877,1.6610826781522262e-37,IL6,p129
Irag2,1.3248671050966366e-41,-0.5788937996374385,0.808,0.899,2.102299122367343e-37,IL6,p129
Crybg1,2.7347030328634194e-41,1.0401899701690804,0.533,0.331,4.339426772547674e-37,IL6,p129
Tmsb4x,6.508254321924444e-41,-0.28058917303631326,1,1,1.0327297958029707e-36,IL6,p129
Ipcef1,7.415853696603758e-41,-1.3942361250169173,0.17,0.401,1.1767476645770845e-36,IL6,p129
Gm20275,1.0603206790619252e-40,-1.4666900266679392,0.213,0.439,1.682516853535463e-36,IL6,p129
Slfn10-ps,2.964824063780562e-40,1.547352377625467,0.302,0.133,4.704582824406996e-36,IL6,p129
Cd6,4.416572114576421e-40,0.5985826185994765,0.873,0.771,7.008216631409866e-36,IL6,p129
Cd52,1.1859444161602287e-39,-0.32457091024495277,0.999,0.998,1.881856599563051e-35,IL6,p129
Angptl2,2.016325458405902e-39,2.1825824466134116,0.2,0.065,3.199505237398485e-35,IL6,p129
Fnbp1,7.47689898144579e-39,-0.6139049887478716,0.733,0.857,1.186434330375818e-34,IL6,p129
Hdac7,1.0748839559310211e-38,-0.5518619881826905,0.82,0.91,1.7056258612713444e-34,IL6,p129
Pros1,1.5548364607399163e-38,2.850388994071335,0.121,0.018,2.467214495902099e-34,IL6,p129
Cd5,2.878991690218096e-38,0.48074729329624466,0.977,0.971,4.568384014038075e-34,IL6,p129
Dusp1,2.8954537722612985e-38,-1.7268605226630585,0.12,0.322,4.5945060458242286e-34,IL6,p129
Tomm5,4.711151079136345e-38,0.38482181160051443,0.981,0.966,7.475654532373553e-34,IL6,p129
Stat4,1.3056372960540165e-37,-1.1503129363298543,0.29,0.512,2.0717852613785134e-33,IL6,p129
Igfbp7,2.2724794613451744e-37,-1.860949958637801,0.122,0.31,3.605970409262523e-33,IL6,p129
Lpp,2.9711347057521872e-37,1.2559795781749767,0.389,0.204,4.7145965510875704e-33,IL6,p129
Gimap3,3.3270773120201214e-37,0.7536237363820982,0.709,0.529,5.2794062787135284e-33,IL6,p129
Ptges3,4.411893311564287e-37,0.32474406217665086,0.995,0.986,7.000792306790211e-33,IL6,p129
Srsf2,5.690813759903492e-37,0.3284246746683275,0.999,0.991,9.030183274214862e-33,IL6,p129
Cyth4,7.168240040146966e-37,1.297932020478771,0.363,0.174,1.1374563295705205e-32,IL6,p129
Gm48236,7.17181902172824e-37,4.435909277037487,0.073,0.004,1.1380242423678371e-32,IL6,p129
Pla2g12a,9.007893639036271e-37,0.8007676521747501,0.647,0.474,1.4293725626422756e-32,IL6,p129
Il1r1,9.717982785518309e-37,4.7280527295901855,0.07,0.004,1.5420495084060453e-32,IL6,p129
Sco1,2.1067479683543886e-36,1.152815645931836,0.391,0.22,3.342987676184744e-32,IL6,p129
Nfat5,2.389302741620198e-36,-0.6308032659377297,0.693,0.831,3.7913455904029304e-32,IL6,p129
Vav3,3.692418408426457e-36,-1.1543629202440786,0.25,0.474,5.859129530491101e-32,IL6,p129
Pde4b,4.410138224738629e-36,-1.1607221547774103,0.261,0.481,6.998007335015256e-32,IL6,p129
Pou2f2,6.844518966381885e-36,-0.7324925980708671,0.499,0.711,1.0860882695854777e-31,IL6,p129
Ltb,7.613195460269783e-36,-1.105011945100785,0.308,0.536,1.208061855635609e-31,IL6,p129
Cenpa,8.323140999701718e-36,-0.8626683607744946,0.509,0.677,1.3207160138326687e-31,IL6,p129
Cnbp,9.361357468342135e-36,0.28639317817722754,0.995,0.994,1.48546020307653e-31,IL6,p129
Arhgap24,9.790852778775713e-36,-1.4984800594662164,0.134,0.336,1.5536125189361302e-31,IL6,p129
Ptpn6,1.1525941186676127e-35,-0.4926203151341788,0.85,0.913,1.8289363475017678e-31,IL6,p129
Hmgb2,1.5085854676635632e-35,-0.34518368730492366,0.972,0.989,2.393823420088542e-31,IL6,p129
Stat5a,1.863199283719394e-35,0.8400416341493894,0.623,0.452,2.9565246234059344e-31,IL6,p129
Stk4,2.6813366253534474e-35,-0.60451145481479,0.716,0.853,4.254744957110851e-31,IL6,p129
Gramd1b,3.969266411383448e-35,-0.6925157498703949,0.761,0.874,6.298431941583255e-31,IL6,p129
Btg1,6.997254666898191e-35,-0.5912789659248114,0.7,0.853,1.110324370543405e-30,IL6,p129
Itk,9.367691115493345e-35,-0.6317103410616746,0.651,0.815,1.486465226206484e-30,IL6,p129
Zap70,2.6157393265608885e-34,-0.5278317200054155,0.808,0.893,4.150655163386818e-30,IL6,p129
Cd247,4.0313252823179665e-34,0.5396406402138618,0.888,0.802,6.39690695798215e-30,IL6,p129
Arl6ip1,6.579110157373571e-34,-0.5698369982527955,0.868,0.908,1.0439731997720383e-29,IL6,p129
H2az2,7.538481759082333e-34,-0.6288998582581797,0.723,0.857,1.1962062855311846e-29,IL6,p129
Ctsb,1.0552375734744632e-33,0.686251891614839,0.715,0.579,1.6744509815892783e-29,IL6,p129
Tspan13,1.1361954618435803e-33,-0.7340704258324859,0.638,0.775,1.8029149588533932e-29,IL6,p129
Nolc1,1.2395555516717485e-33,0.32439625320505217,0.992,0.98,1.9669267493927305e-29,IL6,p129
Furin,1.5390220684225605e-33,1.152977263113096,0.395,0.268,2.442120218172919e-29,IL6,p129
Rasgrp1,4.1874137390633566e-33,-1.101424659086582,0.259,0.471,6.644588121145734e-29,IL6,p129
Aff3,5.473598289995133e-33,0.7205257906551612,0.775,0.66,8.685505766564276e-29,IL6,p129
Mcl1,1.6868219434196135e-32,0.4634737685288725,0.891,0.808,2.6766490598182426e-28,IL6,p129
Serbp1,1.729544702116247e-32,0.21777608600939757,1,0.999,2.7444415333180605e-28,IL6,p129
Gm15987,2.8985498956918277e-32,1.7692729212500442,0.191,0.059,4.599418974483793e-28,IL6,p129
Hk2,2.917251941176795e-32,1.0265864707421106,0.437,0.271,4.629095380259338e-28,IL6,p129
Farp1,3.084475979125804e-32,1.0183998386324127,0.437,0.295,4.894446483676826e-28,IL6,p129
Nr4a3,5.118335231099275e-32,-1.290216083925832,0.184,0.388,8.12177434470833e-28,IL6,p129
Evi2a,1.1246201800940183e-31,-1.551145639397863,0.077,0.247,1.7845473017731883e-27,IL6,p129
Eed,1.5515794271135954e-31,0.4646963733957179,0.872,0.814,2.462046234943853e-27,IL6,p129
Ifi203,3.7653249464830675e-31,-1.5297712237470906,0.108,0.287,5.974817625079332e-27,IL6,p129
Hsp90aa1,3.8306441666129627e-31,0.22902510787783603,0.996,0.998,6.078466163581449e-27,IL6,p129
Mbp,4.2974229123752495e-31,-0.829863930268054,0.444,0.633,6.819150677357045e-27,IL6,p129
Celf2,6.914569391155872e-31,-0.4886506470502421,0.815,0.893,1.0972038709886139e-26,IL6,p129
Eif5a,7.680839285699591e-31,0.2118565947582205,1,1,1.2187955778548111e-26,IL6,p129
Ppa1,9.737104989172575e-31,0.38769890271211205,0.958,0.909,1.5450838196819042e-26,IL6,p129
Tpi1,1.1420173960529227e-30,0.3952481904287628,0.967,0.956,1.8121532040567778e-26,IL6,p129
Fyb,1.8152208678696692e-30,-0.7591200796999289,0.481,0.675,2.880392473135591e-26,IL6,p129
Rnh1,2.111951768204293e-30,0.736733339695306,0.614,0.469,3.351245065786572e-26,IL6,p129
Ccr7,2.2160282084663805e-30,-0.7694384298580381,0.705,0.823,3.516393561194453e-26,IL6,p129
2610204G07Rik,3.356704135145986e-30,-1.8485206896201687,0.069,0.227,5.326418121649651e-26,IL6,p129
Lag3,4.162682482371451e-30,0.694429698716633,0.671,0.495,6.605344563027019e-26,IL6,p129
Heg1,8.723172611937292e-30,-0.8409281300242782,0.444,0.627,1.3841930300622095e-25,IL6,p129
Npm1,1.0552469682543507e-29,0.17512644638726904,1,1,1.6744658892260038e-25,IL6,p129
Cltb,1.0685606467679134e-29,0.8325254945938735,0.549,0.356,1.695592034291325e-25,IL6,p129
Agpat4,1.6099305145373887e-29,1.1115747112419387,0.368,0.225,2.554637740467928e-25,IL6,p129
Srgn,2.2689474611999626e-29,0.36683001700182594,0.985,0.97,3.600365831432101e-25,IL6,p129
Evl,2.3459284882372884e-29,-0.6987659929907054,0.497,0.693,3.7225193251349294e-25,IL6,p129
Tmem38b,2.8391968925492073e-29,-1.0707288486662736,0.281,0.467,4.505237629097082e-25,IL6,p129
Ddx21,4.8861774861332907e-29,0.3336378667218367,0.979,0.948,7.753386434996306e-25,IL6,p129
Tnip2,1.826234456120078e-28,1.1035677396702264,0.354,0.191,2.89786883497134e-24,IL6,p129
Tmem154,2.4287866798026257e-28,-1.148793585912168,0.198,0.386,3.853998703510807e-24,IL6,p129
Kdm2b,2.69614967120099e-28,-0.6945929085053154,0.547,0.706,4.278250298261731e-24,IL6,p129
Rrp12,3.305045557910807e-28,0.6941043897813839,0.63,0.461,5.244446291292868e-24,IL6,p129
Gm35330,3.5295031709906744e-28,3.6718023708457257,0.07,0.007,5.600615631728002e-24,IL6,p129
Serpine2,8.35482135414229e-28,-1.3271584126713774,0.17,0.351,1.3257430524752985e-23,IL6,p129
Tbc1d4,1.0047712535407545e-27,-0.91323232069106,0.392,0.566,1.594371025118469e-23,IL6,p129
Dipk1a,1.6579501820062254e-27,-0.9283422255668927,0.312,0.494,2.6308353488074784e-23,IL6,p129
H2az1,2.2985840708440666e-27,-0.2169947229878213,0.998,0.998,3.647393203615365e-23,IL6,p129
Cpd,3.847669404784762e-27,0.6649171322879652,0.648,0.517,6.105481811512461e-23,IL6,p129
Dnmt3a,3.937354839808926e-27,-0.632337330110188,0.591,0.74,6.247794659808805e-23,IL6,p129
Cd40lg,3.94752373753606e-27,0.6151996098527048,0.803,0.723,6.26393066672222e-23,IL6,p129
Gpr68,4.25390832913106e-27,1.2009815334694685,0.308,0.16,6.750101736665166e-23,IL6,p129
Srsf3,4.364964940170547e-27,0.24576233344895826,0.99,0.992,6.926326367062624e-23,IL6,p129
Tlk1,5.9156417258216495e-27,-0.6148974045063184,0.578,0.745,9.386940290533794e-23,IL6,p129
Il2rb,6.882716850340055e-27,0.7859098533604272,0.557,0.398,1.0921495098119598e-22,IL6,p129
Hnrnpll,7.936856346590308e-27,-0.617422970431283,0.671,0.77,1.25942036507695e-22,IL6,p129
Atf4,1.2501897417105119e-26,0.4471598049611134,0.89,0.824,1.9838010821462402e-22,IL6,p129
Dusp4,1.3922161661076925e-26,-0.7719850497310903,0.374,0.57,2.2091686123796865e-22,IL6,p129
Pip4k2a,1.4852733253116166e-26,-0.6362317972894109,0.554,0.719,2.3568317126044734e-22,IL6,p129
Cyba,1.4986440464913353e-26,-0.3213102822155731,0.956,0.978,2.378048372972451e-22,IL6,p129
Rpl34,2.7654694780551615e-26,-0.14435006485838375,1,1,4.38824696777793e-22,IL6,p129
Cacnb2,2.9223029548221704e-26,4.329563219423273,0.052,0.003,4.63711032871182e-22,IL6,p129
Lrrfip1,4.443254083186028e-26,0.47767509477496883,0.849,0.766,7.050555579199589e-22,IL6,p129
Ptpn4,4.7994894661352295e-26,0.7885193071047099,0.486,0.36,7.615829884863382e-22,IL6,p129
Ptprj,5.535011117944666e-26,1.8204309154253098,0.17,0.058,8.782955641954597e-22,IL6,p129
Nop58,6.841209935744218e-26,0.28065420188556356,0.985,0.976,1.0855631926038926e-21,IL6,p129
Pten,9.99546266593913e-26,-0.8441423867128707,0.325,0.513,1.586080015831221e-21,IL6,p129
Cetn4,1.6512240783977618e-25,1.9801744623193738,0.138,0.039,2.6201623676015682e-21,IL6,p129
Cdv3,1.7497411651503585e-25,0.3242527705592424,0.956,0.932,2.776489280860589e-21,IL6,p129
Snx9,2.432401369093299e-25,-0.7424156919634879,0.432,0.612,3.859734492477247e-21,IL6,p129
Glipr2,5.77058352676746e-25,0.8337439921565782,0.478,0.314,9.156761940274604e-21,IL6,p129
Notch1,5.917822807065177e-25,0.7483766571603063,0.551,0.38,9.390401230251023e-21,IL6,p129
Dapl1,8.832760200562019e-25,-0.9068636374680805,0.499,0.619,1.401582388625181e-20,IL6,p129
Prkcq,9.388248924626056e-25,0.48825912257337356,0.83,0.723,1.4897273393596623e-20,IL6,p129
Asap1,1.2818518825543074e-24,-0.8315647534749568,0.37,0.545,2.034042567237175e-20,IL6,p129
Myh9,1.3525155358423814e-24,-0.36853569949019427,0.978,0.987,2.146171652274691e-20,IL6,p129
Ncl,1.4692747717330011e-24,0.20096098960888664,1,1,2.331445207785926e-20,IL6,p129
Tmem19,2.9069515132595224e-24,-0.9842492271393346,0.241,0.421,4.6127506612402105e-20,IL6,p129
Aldoa,3.2611210133537598e-24,0.29435089431635575,0.989,0.987,5.174746823989746e-20,IL6,p129
Hacd1,3.426625995224688e-24,0.9842023614332724,0.369,0.21,5.437370129222536e-20,IL6,p129
Cd74,3.967402022153193e-24,-1.01533188252734,0.255,0.429,6.295473528752686e-20,IL6,p129
Cct3,4.4605583806218935e-24,0.2816555590186929,0.977,0.961,7.07801403837082e-20,IL6,p129
Snu13,4.542063895805833e-24,0.24420571931126966,0.993,0.99,7.207346989864696e-20,IL6,p129
Morrbid,4.791467808157365e-24,2.5298710983544597,0.103,0.025,7.603101117984107e-20,IL6,p129
Tigit,5.700672287928057e-24,1.2536187381400627,0.261,0.145,9.045826786484241e-20,IL6,p129
Ighm,6.0775538702753286e-24,-0.8437180737284586,0.37,0.542,9.643862481352892e-20,IL6,p129
Rap1b,8.641666827734405e-24,-0.3060579552215503,0.963,0.985,1.3712596922248954e-19,IL6,p129
Nip7,9.39465955891123e-24,0.37563456161909836,0.912,0.861,1.490744578808034e-19,IL6,p129
