genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2,n_ligand,class
Runx3,1.146438652457532e-6,0.5498718159392426,0.385,0.296,0.01819168853719612,IL6,p129,2,moderate (1-4)
Hspa9,1.1522800559153186e-6,0.1755979611504097,0.986,0.974,0.01828437992726427,IL6,p129,2,moderate (1-4)
Ppp2ca,1.1839350998526796e-6,0.23541690095200785,0.906,0.871,0.01878668216446232,IL6,p129,1,unique
Macf1,1.2168594075261048e-6,-0.26395258238145336,0.82,0.866,0.01930912507862423,IL6,p129,1,unique
Triap1,1.2449542313565357e-6,0.4169610531693532,0.451,0.396,0.0197549337431655,IL6,p129,1,unique
Znrf2,1.2923151932999018e-6,-0.4866370943071556,0.343,0.453,0.02050645748728284,IL6,p129,1,unique
Cdk19,1.3468808463327973e-6,-0.9431850749486363,0.116,0.193,0.02137230526960882,IL6,p129,1,unique
Adh5,1.361295269489641e-6,-0.2602245708351766,0.813,0.867,0.02160103333626162,IL6,p129,1,unique
Prkar2a,1.367154722833875e-6,0.4882253391946805,0.425,0.328,0.02169401114192793,IL6,p129,1,unique
Slc2a1,1.402660067292718e-6,0.4339432925615123,0.458,0.398,0.02225740994780084,IL6,p129,1,unique
Gstm1,1.41981923689772e-6,1.2405674111579073,0.094,0.039,0.02252969165109302,IL6,p129,1,unique
Mmd,1.4317581861586473e-6,-0.5395835411962886,0.288,0.392,0.02271913889796541,IL6,p129,2,moderate (1-4)
Cdc40,1.443742308119365e-6,-0.3147425512105421,0.669,0.736,0.02290930294523808,IL6,p129,1,unique
Asxl1,1.4447164447442924e-6,0.37793079023494375,0.629,0.532,0.02292476054520243,IL6,p129,1,unique
Apobec3,1.4457785218989994e-6,0.2745509029006508,0.776,0.721,0.02294161358549332,IL6,p129,2,moderate (1-4)
Efhd2,1.4663929185399454e-6,0.3040077182043591,0.705,0.64,0.02326872283139185,IL6,p129,2,moderate (1-4)
Pim2,1.5277052340731535e-6,-0.5427004414622267,0.468,0.562,0.0242416266542728,IL6,p129,3,moderate (1-4)
Pmm1,1.527868411925393e-6,0.5895832336562628,0.343,0.247,0.02424421596043213,IL6,p129,1,unique
Pus7,1.5789823017195516e-6,0.39886508479691063,0.548,0.481,0.02505529116368584,IL6,p129,1,unique
Prmt5,1.6097217421201797e-6,0.273885460235588,0.811,0.755,0.02554306460396301,IL6,p129,1,unique
Vsir,1.6486657297663445e-6,-0.3143179329694201,0.329,0.44,0.02616102779993235,IL6,p129,1,unique
Aurka,1.681667682650418e-6,-0.5715136259667029,0.31,0.407,0.02668470278829683,IL6,p129,2,moderate (1-4)
Arhgap25,1.7596351859493316e-6,-0.6635713529275749,0.128,0.216,0.02792189113064399,IL6,p129,1,unique
Zbtb7a,1.76808334997447e-6,0.44698365475809576,0.489,0.399,0.02805594659739489,IL6,p129,1,unique
Rab5if,1.805840785060524e-6,0.22150606378586812,0.875,0.835,0.02865508157734039,IL6,p129,1,unique
Ccnb1ip1,1.8172333362340373e-6,-0.3991152001929652,0.752,0.799,0.0288358585793617,IL6,p129,2,moderate (1-4)
Tecr,1.8259445425579384e-6,-0.28023302234660735,0.728,0.806,0.02897408800130936,IL6,p129,1,unique
Uchl3,1.8545621759901831e-6,0.28762212751154875,0.82,0.746,0.02942819260861222,IL6,p129,1,unique
Cdkn1a,1.913616445820627e-6,0.393057492902974,0.702,0.646,0.03036526576228171,IL6,p129,2,moderate (1-4)
Lrrc59,1.944331225435229e-6,0.3282202658868375,0.719,0.649,0.03085264788520621,IL6,p129,1,unique
Jmjd6,1.944511207144767e-6,0.42394501524880024,0.516,0.434,0.03085550383497316,IL6,p129,1,unique
Rreb1,1.979904889423155e-6,-0.5606203512408732,0.211,0.312,0.03141713078536662,IL6,p129,2,moderate (1-4)
Selenow,1.9825516010003303e-6,0.27456662295371026,0.83,0.795,0.03145912880467324,IL6,p129,2,moderate (1-4)
Zmynd19,1.997314642021556e-6,0.3823262583637995,0.627,0.546,0.03169338873959805,IL6,p129,2,moderate (1-4)
Tbc1d10c,2.0021282217902e-6,-0.4388530956016118,0.409,0.517,0.03176977062336689,IL6,p129,1,unique
Ddx27,2.073305913794507e-6,0.17590981205507972,0.951,0.938,0.03289921824009124,IL6,p129,1,unique
Hmgb1,2.091459080717475e-6,-0.11158329285196,0.993,0.997,0.03318727269282489,IL6,p129,2,moderate (1-4)
Plekhj1,2.0946356918294708e-6,0.2091998784752208,0.842,0.83,0.03323767915795004,IL6,p129,1,unique
Cdc34,2.1343130852323542e-6,0.2368844239854062,0.842,0.808,0.03386728003646699,IL6,p129,2,moderate (1-4)
Cep85l,2.16431545886829e-6,-0.6320572729541025,0.109,0.19,0.03434335770132202,IL6,p129,1,unique
Dock10,2.166163435068314e-6,-0.23772787811245405,0.711,0.8,0.03437268138766401,IL6,p129,3,moderate (1-4)
Itm2c,2.1822292695064052e-6,0.47926870192599025,0.39,0.325,0.03462761404852764,IL6,p129,1,unique
Prelid3b,2.263287784652233e-6,0.23538532593228623,0.842,0.821,0.03591385056686163,IL6,p129,1,unique
Itpa,2.289031300440319e-6,0.2613484552342217,0.825,0.765,0.03632234867538699,IL6,p129,1,unique
Hook2,2.36099018065189e-6,1.0362570369299071,0.146,0.082,0.03746419218658419,IL6,p129,1,unique
Nab2,2.412680341705537e-6,-0.38117674225474407,0.39,0.502,0.03828441166218346,IL6,p129,1,unique
Cd80,2.473176626417434e-6,0.8756996977814291,0.165,0.091,0.03924436670799184,IL6,p129,1,unique
Msi2,2.477685830149474e-6,-0.27967548384920304,0.733,0.801,0.03931591875281185,IL6,p129,1,unique
Sp100,2.5153738598211974e-6,-0.4601719354206434,0.35,0.458,0.03991395240764276,IL6,p129,4,moderate (1-4)
Tbl1x,2.516294697330654e-6,-0.28336066713598473,0.7,0.77,0.03992856425724282,IL6,p129,1,unique
Map3k7,2.753524075694998e-6,-0.40715331743022654,0.464,0.57,0.04369292003312822,IL6,p129,1,unique
D17H6S56E-5,2.7575429632829128e-6,-0.24637086051011703,0.783,0.854,0.04375669174137326,IL6,p129,2,moderate (1-4)
B4galt1,2.7813062640525256e-6,-0.5520353061889358,0.276,0.379,0.04413376779798547,IL6,p129,1,unique
Prc1,2.8024105924362516e-06,-0.43032212068387415,0.47,0.548,0.04446865128077844,IL6,p129,2,moderate (1-4)
Smyd5,2.8098847248534167e-6,0.3594538404389423,0.626,0.549,0.04458725081397401,IL6,p129,1,unique
Rapgef5,2.8215556054144947e-6,1.0819089705419271,0.118,0.065,0.0447724443467172,IL6,p129,1,unique
Fdps,2.893271812346895e-6,-0.4171757209520147,0.539,0.63,0.04591043711832052,IL6,p129,2,moderate (1-4)
Pim3,2.9143110438019146e-6,0.4998348888247304,0.445,0.361,0.04624428764304878,IL6,p129,1,unique
Wdr3,2.9238586715529683e-6,0.26921825211721095,0.738,0.71,0.0463957894002025,IL6,p129,1,unique
Fcho2,2.9517039382967e-6,-0.7076478323728022,0.185,0.275,0.04683763809289203,IL6,p129,1,unique
Rassf1,2.9938457739955796e-6,0.49124630529355817,0.456,0.354,0.04750634474176186,IL6,p129,1,unique
Tmtc4,3.047916441909334e-6,0.7978875678047297,0.191,0.13,0.0483643381002173,IL6,p129,1,unique
Zhx2,3.061553806179327e-6,-0.5064522794970152,0.234,0.335,0.04858073579645357,IL6,p129,1,unique
Erp44,3.082686202060632e-6,0.3626087761033296,0.594,0.508,0.04891606465429811,IL6,p129,1,unique
Il2rg,3.0955221879272516e-6,-0.20022080654239585,0.934,0.956,0.04911974607802963,IL6,p129,1,unique
Coro1c,3.1326179599692665e-6,0.3000959142444969,0.735,0.653,0.04970838178879232,IL6,p129,1,unique
Esrra,3.1580941335319885e-6,0.8774198949328778,0.175,0.106,0.05011263771088559,IL6,p129,1,unique
Rasa1,3.255344102647768e-6,-0.4944534128074507,0.35,0.452,0.05165580022081478,IL6,p129,1,unique
Zfp318,3.268433153149168e-6,-0.5699143181144939,0.251,0.351,0.05186349727417099,IL6,p129,1,unique
Ndufa4,3.30326629598178e-6,-0.13040808700801376,0.993,0.995,0.05241622958463888,IL6,p129,1,unique
Myo1g,3.348196039081378e-6,0.4651575700682348,0.473,0.398,0.0531291747481433,IL6,p129,3,moderate (1-4)
Atp6v0b,3.4109012535353647e-6,0.2583456674548944,0.688,0.666,0.05412418109109916,IL6,p129,1,unique
Mogs,3.450337072723652e-6,0.2678372759449992,0.792,0.737,0.05474994866997891,IL6,p129,2,moderate (1-4)
Gata3,3.7941584410332096e-6,-1.013758994419529,0.076,0.147,0.06020570614231497,IL6,p129,2,moderate (1-4)
Ccdc77,3.8143030743732904e-6,-0.5793445034736253,0.179,0.272,0.06052536118415537,IL6,p129,1,unique
Bag5,4.0062972724790635e-6,0.43777480687945824,0.464,0.39,0.06357192511969778,IL6,p129,1,unique
Crebbp,4.055901066134409e-6,-0.35613038307280764,0.568,0.66,0.0643590381174208,IL6,p129,2,moderate (1-4)
I730030J21Rik,4.059081484247963e-6,-0.8964947167633501,0.118,0.191,0.06440950499204667,IL6,p129,1,unique
mt-Nd5,4.0793837563429046e-6,-0.11784896588731052,0.986,0.997,0.06473166144564921,IL6,p129,1,unique
Zbtb20,4.110588290350301e-6,-0.5630111778882656,0.282,0.371,0.06522681499127858,IL6,p129,1,unique
Lnx2,4.1395019032468006e-6,-0.7078827763115116,0.184,0.27,0.06568561620072023,IL6,p129,1,unique
Hdac1,4.14214713180524e-6,-0.19151462426444144,0.87,0.919,0.06572759068748554,IL6,p129,1,unique
Mad2l1,4.184427732011342e-6,-0.27387190562459485,0.627,0.721,0.06639849925155597,IL6,p129,2,moderate (1-4)
Ubtf,4.225798496159351e-6,0.29179664294590585,0.79,0.722,0.06705497053705659,IL6,p129,1,unique
Rad23b,4.253762660408127e-6,0.2594340455985347,0.795,0.766,0.06749870589535616,IL6,p129,1,unique
Klf10,4.272940417985039e-6,1.0793398079881245,0.142,0.079,0.0678030185525866,IL6,p129,1,unique
Gm35113,4.2752892737256446e-6,-0.8665607137306917,0.078,0.149,0.06784029019547853,IL6,p129,1,unique
Pdcd1,4.345066122122009e-6,0.3381265546912917,0.698,0.622,0.06894750922583204,IL6,p129,5,high (4-8)
Zfp36,4.492433823221473e-6,0.5790575708040151,0.347,0.253,0.07128593990687833,IL6,p129,1,unique
Manf,4.555456595359662e-6,0.22894867514051676,0.886,0.852,0.07228598525516712,IL6,p129,1,unique
Myo1e,4.5861699465518854e-6,-1.7511792324538953,0.024,0.071,0.07277334471188532,IL6,p129,1,unique
Wdr55,4.672503696759082e-6,0.3916697808736671,0.544,0.462,0.07414328866017311,IL6,p129,1,unique
Utp20,4.707749776940488e-6,0.2531696439060567,0.844,0.797,0.07470257346049165,IL6,p129,1,unique
Etf1,4.709422957616357e-6,0.1987398905242581,0.95,0.933,0.07472912349145636,IL6,p129,1,unique
Cdca2,4.730848640938215e-6,-0.4161141848780866,0.392,0.491,0.0750691062344076,IL6,p129,2,moderate (1-4)
Utp4,4.734783546974232e-6,0.25901086972071297,0.797,0.734,0.07513154532338712,IL6,p129,1,unique
Foxp4,4.7492397070182226e-6,-0.42858969591770846,0.456,0.539,0.07536093567096516,IL6,p129,1,unique
Gse1,4.750462759201599e-6,0.6354677544995857,0.159,0.093,0.07538034306301097,IL6,p129,1,unique
Fut8,4.803159279796694e-6,-0.6653399820492869,0.184,0.274,0.07621653145181394,IL6,p129,1,unique
Etfb,4.898317231775474e-6,-0.2490492479232251,0.847,0.88,0.07772649783381322,IL6,p129,1,unique
Tgfbr2,4.923658318253887e-6,-0.5443111183396372,0.307,0.387,0.07812861019405268,IL6,p129,1,unique
Dnaja2,4.938475413007784e-6,0.20693362952492975,0.927,0.901,0.07836372785360751,IL6,p129,1,unique
Gnl3,5.003062295790653e-6,0.18643786526297632,0.922,0.895,0.07938859250960609,IL6,p129,1,unique
Cbx4,5.048384650608125e-6,-0.712033157796089,0.168,0.257,0.08010776763584972,IL6,p129,1,unique
Nek6,5.0511448171313215e-6,1.521662785977382,0.069,0.032,0.08015156595823981,IL6,p129,1,unique
Noc2l,5.076098532724951e-6,0.23777095596940168,0.861,0.839,0.08054753151727952,IL6,p129,2,moderate (1-4)
Rnf157,5.308953479048478e-6,0.6084661796461299,0.314,0.234,0.08424247380554124,IL6,p129,1,unique
Tgoln1,5.385940927886448e-6,0.3746783944938604,0.575,0.5,0.08546411064370216,IL6,p129,1,unique
Pfkl,5.48569797294398e-6,0.40311860718356474,0.537,0.451,0.08704705543467507,IL6,p129,2,moderate (1-4)
Vgll4,5.562249878811972e-6,-0.4229574240248676,0.371,0.475,0.08826178107698837,IL6,p129,1,unique
Slamf1,5.564224314854744e-6,0.4314219693208909,0.601,0.521,0.08829311142811508,IL6,p129,4,moderate (1-4)
Pecam1,5.724716397696003e-6,-0.6917978795169506,0.146,0.233,0.09083979979864018,IL6,p129,1,unique
Polr2f,5.731379443770479e-6,0.18832500664410867,0.958,0.939,0.09094552901374996,IL6,p129,1,unique
Zswim6,5.814831333636946e-6,0.6438676528012643,0.26,0.188,0.09226974360215104,IL6,p129,1,unique
Isg20,5.938058634231959e-6,-0.7446042685833789,0.106,0.184,0.09422511440799272,IL6,p129,5,high (4-8)
Alpl,6.064070531092972e-6,1.0889576294807886,0.114,0.063,0.09622467118738327,IL6,p129,2,moderate (1-4)
Plgrkt,6.068793597046068e-6,-0.4278738467507013,0.435,0.506,0.096299616797927,IL6,p129,1,unique
Batf,3.9407152477733695e-35,1.379607279376406,0.748,0.442,6.253126955166783e-31,IL21,p129,3,moderate (1-4)
Ptpn1,9.33663999643382e-23,0.8817965064264988,0.876,0.77,1.4815380346341187e-18,IL21,p129,3,moderate (1-4)
Etv6,3.2614753370491847e-19,1.137468039858636,0.658,0.422,5.1753090648296465e-15,IL21,p129,5,high (4-8)
Ly6a,7.72944242431049e-19,2.76925759841855,0.243,0.048,1.2265079238895888e-14,IL21,p129,11,very high (8+)
Junb,8.584000762418769e-19,0.7140880759495953,0.931,0.818,1.3621092409806104e-14,IL21,p129,9,very high (8+)
Bcl3,4.167165274784802e-18,2.434601435329425,0.257,0.059,6.6124578580285245e-14,IL21,p129,4,moderate (1-4)
Stat3,4.0260596787873774e-17,1.0896424148366008,0.663,0.46,6.388551498299812e-13,IL21,p129,6,high (4-8)
Tnip3,1.5435761651278107e-10,2.074489022623413,0.203,0.061,2.44934665882481e-6,IL21,p129,3,moderate (1-4)
Pmepa1,1.6789017580196492e-10,1.1173868594963694,0.446,0.246,2.6640813096255795e-6,IL21,p129,5,high (4-8)
Klhl6,6.943295969474992e-10,1.2157839006977502,0.396,0.248,1.101762204436292e-5,IL21,p129,2,moderate (1-4)
Satb1,1.3543390339594844e-9,0.7147493930222482,0.851,0.785,2.14906517908691e-5,IL21,p129,7,high (4-8)
Muc1,9.067632212228564e-9,4.606204321270036,0.05,0.002,1.4388518794364286e-4,IL21,p129,2,moderate (1-4)
Rgs10,1.0282088464508124e-8,-0.5785859566865116,0.718,0.807,1.6315617975481492e-4,IL21,p129,6,high (4-8)
Ybx3,1.6431437308096744e-8,0.24934333033304543,0.995,0.964,2.6073404720487915e-4,IL21,p129,4,moderate (1-4)
Themis,1.9767347814691296e-8,0.6681959644736752,0.678,0.487,3.136682751235215e-4,IL21,p129,3,moderate (1-4)
Cd52,2.150292884424242e-8,-0.27725670968142113,1,0.997,3.4120847490043876e-4,IL21,p129,16,very high (8+)
Ldha,2.9385758154741076e-8,0.2223983919005832,1,0.999,4.662932103994314e-4,IL21,p129,4,moderate (1-4)
Prdx2,4.5492715228954165e-8,0.30896595742151023,0.99,0.944,7.218784052530446e-4,IL21,p129,1,unique
Ifi203,5.1487854658388066e-8,-1.6338380416514933,0.109,0.274,8.170092777193017e-4,IL21,p129,5,high (4-8)
Adamts6,7.27266923595174e-8,-0.7199034764309172,0.55,0.74,0.00115402715436082,IL21,p129,6,high (4-8)
Hsp90aa1,1.6671428100033075e-7,0.16779931826351913,1,0.999,0.00264542221091324,IL21,p129,6,high (4-8)
Mndal,3.172683701488213e-7,-1.0355169347571485,0.282,0.471,0.00503441449752149,IL21,p129,6,high (4-8)
Shisa5,4.241368441599693e-7,-0.45082664287470386,0.851,0.913,0.00673020344313039,IL21,p129,5,high (4-8)
Foxn3,6.163276144040082e-7,-0.4652219175919219,0.807,0.862,0.0097798865853628,IL21,p129,5,high (4-8)
Arid5b,6.255857257831392e-7,0.619654848279662,0.673,0.569,0.00992679429672685,IL21,p129,2,moderate (1-4)
Irag2,6.428797565166348e-7,-0.4385647873440759,0.832,0.89,0.01020121597640596,IL21,p129,10,very high (8+)
Npm1,7.980587930066045e-7,0.1489401980372822,1,1,0.0126635969274288,IL21,p129,7,high (4-8)
Chmp4b,9.26298250906496e-7,0.4181789299301677,0.822,0.777,0.01469850064538428,IL21,p129,2,moderate (1-4)
Pdzk1ip1,1.4753995859359006e-6,1.4557843646833826,0.208,0.102,0.02341164062963087,IL21,p129,2,moderate (1-4)
Hpdl,1.5030000830347117e-6,1.1686687430691958,0.114,0.041,0.0238496053175948,IL21,p129,1,unique
Socs1,1.511897104385272e-6,0.9100711974342544,0.45,0.3,0.02399078325238549,IL21,p129,5,high (4-8)
Rel,1.59918089911875e-6,-0.47054571370946385,0.772,0.849,0.02537580250721632,IL21,p129,3,moderate (1-4)
Ms4a4b,1.6921827467316183e-6,-0.4586731432750269,0.827,0.901,0.02685155582513732,IL21,p129,7,high (4-8)
Gimap5,2.3020156955832944e-6,0.5576188537030831,0.757,0.637,0.03652838505751572,IL21,p129,9,very high (8+)
Dusp5,2.393212701102818e-6,-0.7644227206807939,0.416,0.579,0.03797549914109952,IL21,p129,4,moderate (1-4)
Ltb,2.5894636500690256e-6,-1.083551207606142,0.342,0.515,0.04108960919929529,IL21,p129,6,high (4-8)
Klf6,2.842503950321213e-6,0.8194517471135839,0.436,0.305,0.04510485268369701,IL21,p129,5,high (4-8)
Cd3d,4.935577257794992e-6,-0.28989237622389274,0.975,0.984,0.07831773992669093,IL21,p129,7,high (4-8)
Icam1,5.065170442094813e-6,1.0628388530597015,0.267,0.146,0.0803741245751605,IL21,p129,5,high (4-8)
Fnbp1,5.4882301478051146e-6,-0.4098119355126969,0.772,0.836,0.08708723598537156,IL21,p129,3,moderate (1-4)
Lamp2,5.212919331302816e-6,0.7379238694508095,0.398,0.235,0.08271860394911308,IL1F10,p129,2,moderate (1-4)
Lad1,3.844785001590908e-6,0.3474707875517553,0.824,0.768,0.06100904840524453,LIF,p129,15,very high (8+)
Nfkbia,4.903144810937505e-43,0.5822262182241489,0.961,0.935,7.780310185995633e-39,TNF,p129,8,high (4-8)
Gadd45b,2.9785854745006e-39,1.1999046642959754,0.598,0.413,4.7264194309375514e-35,TNF,p129,10,very high (8+)
Cd82,1.4283052248958084e-31,0.5739519857448929,0.852,0.774,2.2664347308646686e-27,TNF,p129,2,moderate (1-4)
Lad1,1.6925590751296e-30,0.5700668504539954,0.856,0.768,2.6857527404156493e-26,TNF,p129,15,very high (8+)
Tspan3,3.0314368222409564e-30,0.7778417375485772,0.596,0.473,4.8102839495319494e-26,TNF,p129,3,moderate (1-4)
Ccr7,1.318334932436936e-28,0.6457436474926288,0.867,0.826,2.09193387079093e-24,TNF,p129,13,very high (8+)
Adamts6,4.163209677591367e-28,-0.6734886934287307,0.567,0.74,6.60618111640198e-24,TNF,p129,6,high (4-8)
Ptprc,8.35992756553966e-27,-0.21453281673290991,0.999,0.999,1.3265533060998332e-22,TNF,p129,3,moderate (1-4)
Icam1,1.8868764659839414e-23,1.284136311222018,0.279,0.146,2.9940955762233188e-19,TNF,p129,5,high (4-8)
Niban1,2.103308073828613e-23,0.58151195851733,0.666,0.577,3.337529251551243e-19,TNF,p129,4,moderate (1-4)
Pim1,1.6638193270084263e-21,0.8132952906794593,0.56,0.424,2.6401485080969708e-17,TNF,p129,6,high (4-8)
Ncoa7,2.4608748461109695e-20,0.7533239844671002,0.514,0.413,3.9049162058088864e-16,TNF,p129,3,moderate (1-4)
Cd3e,1.217573034401617e-19,-0.27067508419445874,0.953,0.982,1.9320448909884857e-15,TNF,p129,6,high (4-8)
Tmem243,3.080206501094722e-19,0.4942403526088772,0.732,0.637,4.887671675937104e-15,TNF,p129,2,moderate (1-4)
Pim2,3.2519663210924945e-19,0.7414945369866095,0.631,0.562,5.1602201583095705e-15,TNF,p129,3,moderate (1-4)
Cyba,4.012135515944453e-19,0.3125341673908806,0.989,0.975,6.366456636700658e-15,TNF,p129,2,moderate (1-4)
Nfkb2,1.132423118131551e-18,0.4737124103456943,0.778,0.705,1.796929003851145e-14,TNF,p129,3,moderate (1-4)
Cd3d,1.9415381680783652e-18,-0.25675243462716635,0.964,0.984,3.08083276510675e-14,TNF,p129,7,high (4-8)
Actg1,8.566932841255865e-18,-0.1689939489758734,0.999,1,1.359400903250481e-13,TNF,p129,2,moderate (1-4)
Rab21,2.2051968800862783e-17,0.4010289958137356,0.811,0.727,3.499206409320907e-13,TNF,p129,2,moderate (1-4)
Jun,3.302170192914103e-17,1.2262872244518657,0.207,0.114,5.239883662116099e-13,TNF,p129,3,moderate (1-4)
Irag2,6.518150576046527e-17,-0.3209714253784176,0.794,0.89,1.0343001334070629e-12,TNF,p129,10,very high (8+)
Rras2,7.541883091857688e-17,0.6293197430160291,0.544,0.443,1.1967460090159781e-12,TNF,p129,1,unique
Plagl2,1.1900916428312106e-16,0.5100447644534375,0.606,0.53,1.888437418844566e-12,TNF,p129,2,moderate (1-4)
Prkca,1.5212893527074203e-16,-0.26806421312513784,0.946,0.977,2.4139819448761344e-12,TNF,p129,3,moderate (1-4)
Ebi3,2.5165820147144845e-16,1.3220005451374508,0.202,0.118,3.993312340948944e-12,TNF,p129,2,moderate (1-4)
Swap70,2.8045445612329315e-16,0.8121608407641454,0.391,0.29,4.450251309764416e-12,TNF,p129,3,moderate (1-4)
Bcl2l1,9.849419827473894e-16,0.37816003496825135,0.815,0.782,1.5629059382235574e-11,TNF,p129,3,moderate (1-4)
Pcgf5,2.7280827912250113e-15,0.4322176326200438,0.78,0.725,4.3289217731158476e-11,TNF,p129,14,very high (8+)
Pdcd1,6.1749028781158425e-15,-0.5266508840354382,0.49,0.622,9.79833588699422e-11,TNF,p129,5,high (4-8)
Niban3,7.210559437682216e-15,2.2696108092043557,0.072,0.018,1.144171571571414e-10,TNF,p129,1,unique
Septin7,8.807865708795728e-15,-0.1816394714965468,0.987,0.994,1.3976321306717059e-10,TNF,p129,5,high (4-8)
Fas,2.3910535670841032e-14,0.6778393239182887,0.407,0.273,3.7941238002490547e-10,TNF,p129,2,moderate (1-4)
Dennd5a,4.368776754725063e-14,1.031637490082069,0.224,0.124,6.93237495439773e-10,TNF,p129,3,moderate (1-4)
Cenpa,4.7003182543997486e-14,-0.4394398853952644,0.559,0.684,7.458465006081521e-10,TNF,p129,7,high (4-8)
Cd3g,6.528558406706848e-14,-0.2942739901492526,0.837,0.907,1.0359516479762427e-9,TNF,p129,7,high (4-8)
Junb,1.844795961899544e-13,0.36101805161053746,0.876,0.818,2.9273222323421966e-9,TNF,p129,9,very high (8+)
Mob3a,1.9975759022710338e-13,0.5110731687731551,0.448,0.414,3.1697534417236762e-9,TNF,p129,2,moderate (1-4)
Ube2c,2.686364003367851e-13,-0.433383228014973,0.675,0.77,4.262722400544105e-9,TNF,p129,4,moderate (1-4)
Snhg15,3.3049570396175297e-13,0.3928102242151684,0.822,0.763,5.244305830465096e-9,TNF,p129,3,moderate (1-4)
Jak2,4.085875996724089e-13,0.41320051946365544,0.641,0.597,6.4834680316017855e-9,TNF,p129,3,moderate (1-4)
Grap,5.014818674496495e-13,0.28644248082552926,0.866,0.87,7.957514272691039e-9,TNF,p129,3,moderate (1-4)
Celf2,1.0180070264287097e-12,-0.31758136844159945,0.828,0.88,1.6153735495370763e-8,TNF,p129,2,moderate (1-4)
Idi1,2.115953350382016e-12,0.3531496191745471,0.845,0.821,3.357594776386183e-8,TNF,p129,2,moderate (1-4)
Ikbke,3.782397058474657e-12,0.6960945488809329,0.376,0.265,6.001907652387585e-8,TNF,p129,2,moderate (1-4)
Jade2,6.964895839519077e-12,0.4503832589581522,0.608,0.523,1.1051896718148873e-7,TNF,p129,2,moderate (1-4)
Tnfsf8,7.813365162042146e-12,0.3684904573356574,0.76,0.74,1.2398247839128477e-7,TNF,p129,4,moderate (1-4)
Slc9b2,8.998057821215258e-12,-0.6053887289312303,0.33,0.451,1.4278118150704372e-7,TNF,p129,3,moderate (1-4)
Slc2a6,1.0119292392502204e-11,2.2152768715758273,0.063,0.018,1.60572931684225e-7,TNF,p129,2,moderate (1-4)
Hmgb2,1.0863718070882909e-11,-0.15196562755293197,0.985,0.991,1.7238547834877006e-7,TNF,p129,4,moderate (1-4)
Trat1,1.5593386503855458e-11,0.7549366869996958,0.354,0.25,2.474358570431785e-7,TNF,p129,3,moderate (1-4)
Ms4a6b,1.7666992849594322e-11,-0.299049657577831,0.708,0.807,2.803398425373627e-7,TNF,p129,3,moderate (1-4)
Akr1b3,1.829496201989826e-11,0.31818864079346587,0.875,0.849,2.903044573317456e-7,TNF,p129,2,moderate (1-4)
Coro1a,2.2535546346984675e-11,-0.1726279590905193,0.987,0.994,3.575940494339528e-7,TNF,p129,7,high (4-8)
Rhod,2.6744424174754148e-11,1.2337844307916694,0.138,0.068,4.243805228049989e-7,TNF,p129,2,moderate (1-4)
Tnfaip3,3.4142897408537186e-11,0.651478804217628,0.327,0.274,5.417794960786681e-7,TNF,p129,1,unique
Fxyd5,3.437363362602464e-11,-0.21376794645361108,0.949,0.958,5.45440818377759e-7,TNF,p129,2,moderate (1-4)
H2-Q7,4.127772839877012e-11,0.4803889119756118,0.516,0.447,6.549949942316842e-7,TNF,p129,1,unique
Lcp2,5.831498385762426e-11,-0.28844603224732923,0.85,0.883,9.253421638527818e-7,TNF,p129,7,high (4-8)
Sting1,7.091965589316104e-11,0.40090479091890785,0.588,0.533,1.1253530997126794e-6,TNF,p129,1,unique
Myo1g,7.141957109633072e-11,0.49973031049956707,0.453,0.398,1.1332857541565755e-6,TNF,p129,3,moderate (1-4)
Cd24a,7.787060647475623e-11,0.730079102995068,0.328,0.24,1.235650783541432e-6,TNF,p129,1,unique
Ccnd2,9.588648123693084e-11,0.29252247105589024,0.957,0.948,1.5215266842676186e-6,TNF,p129,4,moderate (1-4)
Hdac7,9.741335554945942e-11,-0.23871772178665296,0.83,0.899,1.545755125858822e-6,TNF,p129,2,moderate (1-4)
Gm15987,9.81239093047931e-11,1.4766459094342843,0.112,0.054,1.557030192848457e-6,TNF,p129,2,moderate (1-4)
Snx11,1.0974100188788511e-10,0.6789475750119021,0.33,0.237,1.7413702179569611e-6,TNF,p129,1,unique
Hivep3,1.147209581789546e-10,-0.31141557888208626,0.759,0.836,1.8203921643836516e-6,TNF,p129,11,very high (8+)
Lck,1.810812559282155e-10,-0.20243639179274875,0.916,0.957,2.8733973690689235e-6,TNF,p129,4,moderate (1-4)
Aebp2,2.0540423881770302e-10,0.28326009725828954,0.803,0.784,3.2593544615593115e-6,TNF,p129,3,moderate (1-4)
Irf5,2.0908414502544519e-10,1.0445764920213212,0.154,0.094,3.3177472132637644e-6,TNF,p129,2,moderate (1-4)
Tent5a,2.200063790796788e-10,1.4103588921011263,0.122,0.06,3.491061223236343e-6,TNF,p129,6,high (4-8)
Ptprcap,2.4565566047440613e-10,-0.180362883562438,0.952,0.973,3.898064020407876e-6,TNF,p129,3,moderate (1-4)
Basp1,2.4821530271758403e-10,1.7066398251959334,0.091,0.042,3.9386804235226235e-6,TNF,p129,1,unique
Tbc1d4,2.929017547818199e-10,-0.5048079762025329,0.458,0.56,4.647765044877918e-6,TNF,p129,4,moderate (1-4)
