genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Cd28,3.742238671548462e-33,0.5959294561701565,0.789,0.683,5.938184324013099e-29,IL6-pool,p129
Serpine2,3.981396001884782e-33,-1.2839487374461287,0.17,0.345,6.317679175790773e-29,IL6-pool,p129
Tspan13,4.544733659129789e-33,-0.6741461560958126,0.63,0.76,7.211583370307149e-29,IL6-pool,p129
Il6st,4.83029293277947e-33,0.8108622470841537,0.559,0.421,7.664708825734462e-29,IL6-pool,p129
Baz1a,4.995728475520826e-33,0.4173150733346823,0.841,0.784,7.927221944956447e-29,IL6-pool,p129
Itk,2.328113826035168e-32,-0.5376343726946552,0.644,0.797,3.6942510191526047e-28,IL6-pool,p129
Hmgb2,3.424138416215589e-32,-0.3576760278779707,0.978,0.991,5.433422838850897e-28,IL6-pool,p129
Ccr7,9.437795924519547e-32,-0.6341332209175075,0.734,0.826,1.4975894573027617e-27,IL6-pool,p129
Ust,1.163828052194655e-31,1.3477204997244145,0.267,0.14,1.8467623532224786e-27,IL6-pool,p129
Nfkbie,1.6004634912208548e-31,-0.9920025076731411,0.231,0.403,2.5396154678692526e-27,IL6-pool,p129
Tnip3,3.7783684973617943e-31,2.005841799840736,0.161,0.061,5.995515131613695e-27,IL6-pool,p129
Gfi1,4.642034071761579e-31,1.468403289767664,0.186,0.079,7.365979665071274e-27,IL6-pool,p129
Rgs1,4.859229677262172e-31,0.6281752877554039,0.692,0.595,7.710625651879615e-27,IL6-pool,p129
Tnfrsf4,7.0531280243233796e-31,-0.3660290466755254,0.975,0.99,1.1191903548996339e-26,IL6-pool,p129
Itm2a,9.876249192170345e-31,-0.43640511675266946,0.868,0.926,1.5671632218135905e-26,IL6-pool,p129
Fyb,1.0998036778075224e-30,-0.6175700266045211,0.478,0.655,1.7451684759449765e-26,IL6-pool,p129
Mcl1,1.1981292311112626e-30,0.43668596047414454,0.856,0.792,1.9011914639273513e-26,IL6-pool,p129
B4galnt1,1.7588187996827043e-30,-0.48247216014467276,0.699,0.828,2.790893671336515e-26,IL6-pool,p129
Cenpa,1.8594974770027236e-30,-0.8542937120775322,0.474,0.684,2.9506505965079216e-26,IL6-pool,p129
Cyrib,2.349839281462375e-30,0.3614546134929981,0.942,0.898,3.728724971824497e-26,IL6-pool,p129
Kdm6b,3.321149296714255e-30,0.9886656671039615,0.348,0.235,5.26999970402618e-26,IL6-pool,p129
Crybg1,3.777894221117053e-30,0.9060880831322629,0.445,0.313,5.994762550068539e-26,IL6-pool,p129
Tnip2,4.880377061563846e-30,1.0789183694383104,0.318,0.178,7.744182321289511e-26,IL6-pool,p129
Rnh1,5.2155929430147025e-30,0.660023809483359,0.553,0.445,8.27610288197573e-26,IL6-pool,p129
Themis,5.677905079931056e-30,0.7506665799174241,0.566,0.487,9.009699780834599e-26,IL6-pool,p129
Ipcef1,7.102487097690353e-30,-0.9520521086193445,0.212,0.382,1.1270226526615053e-25,IL6-pool,p129
Tmem243,2.0995618260320166e-29,-0.6323087930068528,0.464,0.637,3.3315847055476037e-25,IL6-pool,p129
Ctsb,3.9461049822068206e-29,0.58053093111696,0.656,0.555,6.261679385765783e-25,IL6-pool,p129
Kdm2b,7.082359080407722e-29,-0.6084136983187511,0.508,0.683,1.1238287388790974e-24,IL6-pool,p129
4930417O13Rik,2.3663623282436987e-28,1.328608416749179,0.238,0.118,3.7549437424571014e-24,IL6-pool,p129
Pros1,2.4660300177373206e-28,2.684497965975373,0.09,0.015,3.91309643214558e-24,IL6-pool,p129
Aebp2,3.35951272414975e-28,0.4208945277787873,0.833,0.784,5.3308747906808235e-24,IL6-pool,p129
Emp3,5.057094629601543e-28,-0.7574861451386468,0.395,0.569,8.024597758251729e-24,IL6-pool,p129
Plp2,5.346588313680794e-28,0.37271783500474687,0.85,0.821,8.483966336148683e-24,IL6-pool,p129
Aldoa,6.119793546548044e-28,0.3043729639946493,0.994,0.985,9.710888399662436e-24,IL6-pool,p129
Ccr6,6.955971205782857e-28,-2.04627969246737,0.053,0.173,1.1037735109336238e-23,IL6-pool,p129
Arhgap15,8.256053669631898e-28,-0.39147252733864435,0.83,0.906,1.3100705962971895e-23,IL6-pool,p129
Rgcc,9.413710096040793e-28,0.5441318560335373,0.705,0.644,1.493767518039753e-23,IL6-pool,p129
Tlk1,1.5209998682014317e-27,-0.549218351575925,0.553,0.714,2.4135225908620317e-23,IL6-pool,p129
Ptprj,2.0814969885004596e-27,1.9807991539849952,0.143,0.05,3.3029194213525295e-23,IL6-pool,p129
Fosl1,2.3975662403777248e-27,1.0928302147869748,0.265,0.147,3.8044581102313735e-23,IL6-pool,p129
Nfkb2,2.9340511629376516e-27,-0.6371999776197952,0.566,0.705,4.655752385349466e-23,IL6-pool,p129
Camk2d,3.761893953855134e-27,0.5460379066529167,0.699,0.604,5.969373325977326e-23,IL6-pool,p129
Egr1,6.340876895927064e-27,0.991611914832391,0.358,0.227,1.0061703458457065e-22,IL6-pool,p129
Ifitm2,1.3506239373674053e-26,-0.6360865458067018,0.541,0.693,2.143170063814599e-22,IL6-pool,p129
Ankrd12,2.359142338941942e-26,0.6071338236248279,0.679,0.567,3.7434870634330734e-22,IL6-pool,p129
H1f5,2.477574537002725e-26,-0.5454355492201133,0.722,0.848,3.9314152753159244e-22,IL6-pool,p129
Ube2c,3.0487617923101444e-26,-0.7568896308642519,0.618,0.77,4.837775212037737e-22,IL6-pool,p129
Cd4,5.029484095468927e-26,-0.3884475887623864,0.775,0.874,7.980785362690093e-22,IL6-pool,p129
Klf6,6.426827845280423e-26,0.8410464249758562,0.402,0.305,1.0198090424890975e-21,IL6-pool,p129
Lpp,6.77242423574076e-26,1.053042593328592,0.308,0.188,1.0746482777273437e-21,IL6-pool,p129
Prkcq,8.917588502630398e-26,0.5061819055565885,0.766,0.699,1.4150429435973915e-21,IL6-pool,p129
Cd83,1.0626947817412528e-25,-1.5649396921863645,0.101,0.235,1.6862840796670199e-21,IL6-pool,p129
Ldlrad4,1.4235649406514358e-25,1.227070983248687,0.254,0.128,2.2589128478256982e-21,IL6-pool,p129
Chm,1.520888064535269e-25,0.6960031015088011,0.423,0.316,2.4133451808045647e-21,IL6-pool,p129
Ppa1,1.6897287411472142e-25,0.3275169471423198,0.934,0.897,2.6812615664523995e-21,IL6-pool,p129
Dipk1a,1.727956866674176e-25,-0.7566957448189323,0.299,0.471,2.7419219560385823e-21,IL6-pool,p129
Hivep1,1.7325953002042072e-25,-0.8158881628502807,0.263,0.438,2.749282222364036e-21,IL6-pool,p129
Nr4a3,1.7626851351639288e-25,-0.5590334454816333,0.213,0.365,2.7970287724781223e-21,IL6-pool,p129
Dock11,2.707934102842745e-25,-0.4578386939970163,0.623,0.767,4.296949834390868e-21,IL6-pool,p129
Cd82,3.003550493598023e-25,-0.545502455439935,0.666,0.774,4.766033923241343e-21,IL6-pool,p129
Il12rb2,3.546882253257591e-25,2.2212070186720307,0.086,0.023,5.628192759469145e-21,IL6-pool,p129
Ube2b,5.380247028875268e-25,-0.3981479207579869,0.78,0.864,8.537375985419275e-21,IL6-pool,p129
Mbp,5.924250866245691e-25,-0.6541610360259211,0.483,0.62,9.400601274558662e-21,IL6-pool,p129
Twsg1,9.350068380518456e-25,1.0498073861470851,0.302,0.171,1.4836688506206687e-20,IL6-pool,p129
Irag2,1.1106446076955946e-24,-0.35750208533586936,0.826,0.89,1.7623708634913693e-20,IL6-pool,p129
Rap1a,1.561795696757979e-24,0.2955490441040527,0.965,0.944,2.478257411615561e-20,IL6-pool,p129
Rcsd1,1.6861121085053244e-24,-0.8149722670916781,0.27,0.424,2.6755226937762488e-20,IL6-pool,p129
Pla2g12a,1.8442597781414593e-24,0.657895800078715,0.55,0.445,2.9264714159548676e-20,IL6-pool,p129
Slco3a1,2.278006182611943e-24,0.6996086118957587,0.45,0.371,3.614740210568631e-20,IL6-pool,p129
Gimap8,2.299252148333349e-24,1.1106743921152353,0.281,0.161,3.6484533089753584e-20,IL6-pool,p129
Pfkp,2.7726777964989185e-24,0.6095244276504193,0.636,0.52,4.399685127484484e-20,IL6-pool,p129
Pde4b,3.017918298058867e-24,-0.806853202286337,0.3,0.459,4.78883275535981e-20,IL6-pool,p129
Fam117b,3.944346383108359e-24,-0.9527734635778244,0.216,0.369,6.258888840716344e-20,IL6-pool,p129
Ccl4,4.038087807631472e-24,-0.9818550616535395,0.446,0.595,6.40763773314962e-20,IL6-pool,p129
Mrpl52,4.9819328417227604e-24,0.29417676196664777,0.937,0.915,7.905331033245676e-20,IL6-pool,p129
Stoml1,6.616691224275437e-24,1.4901913835442744,0.153,0.059,1.0499365634680263e-19,IL6-pool,p129
Bcl2l11,6.899491630755533e-24,-1.1596102008675857,0.168,0.315,1.094811331968288e-19,IL6-pool,p129
Hk1,1.2596954058250726e-23,0.7086368639259629,0.497,0.365,1.9988846699632252e-19,IL6-pool,p129
Fosl2,1.2859318020671507e-23,1.8169740843454218,0.144,0.055,2.0405165835201548e-19,IL6-pool,p129
Agpat4,1.3667231077802698e-23,0.9836146196122515,0.325,0.206,2.1687162274257323e-19,IL6-pool,p129
Flot1,1.538361639598811e-23,1.4338996370840373,0.155,0.067,2.441072249715393e-19,IL6-pool,p129
Cnn3,1.6974291755867922e-23,0.8231027442297197,0.422,0.3,2.693480615821122e-19,IL6-pool,p129
Alpk2,2.336646150113114e-23,2.4654829346803098,0.072,0.017,3.707790110999489e-19,IL6-pool,p129
4930523C07Rik,2.6248075832307327e-23,-0.6198211665201588,0.345,0.523,4.1650446730705264e-19,IL6-pool,p129
Hdac7,3.368164943343246e-23,-0.3570309271116422,0.817,0.899,5.344604132097063e-19,IL6-pool,p129
Tmsb4x,3.7433850260025574e-23,-0.17195816596437385,1,1,5.940003359260858e-19,IL6-pool,p129
Btg1,3.893950966840817e-23,-0.4072396712320869,0.719,0.836,6.178921394183009e-19,IL6-pool,p129
Tpi1,3.955146733053524e-23,0.3252321068395412,0.957,0.956,6.276026836009332e-19,IL6-pool,p129
Ptges3,4.118631767334673e-23,0.2079418141386289,0.984,0.984,6.5354448884066585e-19,IL6-pool,p129
Slamf1,5.982403926031325e-23,0.6433409893574468,0.608,0.521,9.492878549826507e-19,IL6-pool,p129
Cdc20,6.125110306454447e-23,-0.8733791517743534,0.374,0.549,9.719325034281916e-19,IL6-pool,p129
Samhd1,6.169058983050678e-23,0.6170167406377729,0.679,0.575,9.789062794304816e-19,IL6-pool,p129
Ppp3cc,6.868891093496108e-23,0.8495753875230629,0.412,0.283,1.0899556387159624e-18,IL6-pool,p129
Gm30292,7.832909943160647e-23,3.494223584035785,0.052,0.005,1.2429261497807313e-18,IL6-pool,p129
Kctd14,9.409550022218768e-23,2.7706647614642232,0.071,0.014,1.4931073975256742e-18,IL6-pool,p129
Tnni1,1.143477791538531e-22,-2.1197181798402043,0.033,0.127,1.814470559613341e-18,IL6-pool,p129
Cnbp,1.3189106314693288e-22,0.17899013747899506,0.997,0.994,2.092847390015531e-18,IL6-pool,p129
Ergic1,1.373025701500399e-22,-0.4820096523517179,0.652,0.769,2.178717183140833e-18,IL6-pool,p129
Sco1,1.4621319414156448e-22,0.8096675238013398,0.291,0.206,2.320110964638345e-18,IL6-pool,p129
Fnbp1,1.8503071085465676e-22,-0.3825785930059451,0.73,0.836,2.9360673198416935e-18,IL6-pool,p129
Kif11,1.8919724950720616e-22,-0.49260537135890026,0.674,0.806,3.0021819551803473e-18,IL6-pool,p129
Brd2,2.1276338533776655e-22,0.3421302726037686,0.839,0.804,3.3761293985396797e-18,IL6-pool,p129
Lancl3,2.742206500195665e-22,2.0009416054033777,0.097,0.033,4.351333274510481e-18,IL6-pool,p129
Srsf7,2.960860786244345e-22,0.22922193227556154,0.993,0.984,4.698293895612526e-18,IL6-pool,p129
Setbp1,3.1695848905095392e-22,2.518862989415312,0.08,0.017,5.0294973042605365e-18,IL6-pool,p129
Clic4,4.06172153026527e-22,0.6739236693734353,0.461,0.357,6.4451397242249305e-18,IL6-pool,p129
Glipr2,4.367202478174668e-22,0.7113621467653505,0.419,0.298,6.9298768923675624e-18,IL6-pool,p129
Lrrc8c,5.110695290167935e-22,0.5423121981953594,0.557,0.482,8.10965128643848e-18,IL6-pool,p129
p139-T7oBC5p-MS2,5.623448899275717e-22,-1.8269495796019055,0.127,0.311,8.923288713370707e-18,IL6-pool,p129
Ms4a6c,6.312375369834382e-22,-1.521966262852286,0.07,0.18,1.0016477236853197e-17,IL6-pool,p129
Zfp91,6.832307484979404e-22,0.39276125959252245,0.736,0.699,1.0841505517165319e-17,IL6-pool,p129
H2az2,8.842289841843428e-22,-0.4576574036941501,0.75,0.842,1.403094552103715e-17,IL6-pool,p129
Ptk2b,1.185036283269122e-21,0.5451678983205454,0.657,0.579,1.8804155742914425e-17,IL6-pool,p129
Bcl6,1.222833615795996e-21,1.270157731598554,0.186,0.092,1.9403923815450863e-17,IL6-pool,p129
Tigit,1.4692721057073196e-21,1.138735070340769,0.228,0.138,2.3314409773363748e-17,IL6-pool,p129
Rpl34,1.779515531193497e-21,-0.1049409394330727,1,1,2.823735244897841e-17,IL6-pool,p129
Ccnb1ip1,2.022720625202494e-21,-0.4826742584409045,0.709,0.799,3.209653088071317e-17,IL6-pool,p129
Trat1,2.4411038739300355e-21,-1.2267965688091014,0.126,0.25,3.8735436271521806e-17,IL6-pool,p129
Prickle1,2.5316197535075444e-21,-1.229602323241883,0.123,0.245,4.0171742248657713e-17,IL6-pool,p129
Slamf6,2.651824998434747e-21,-0.5204811291334609,0.475,0.628,4.207915907516257e-17,IL6-pool,p129
H1f4,2.7366446700214433e-21,-0.42858893484610894,0.795,0.9,4.342507762390026e-17,IL6-pool,p129
Smc4,4.133156880580838e-21,-0.28432810547434073,0.941,0.979,6.558493338105674e-17,IL6-pool,p129
Srsf2,4.429449291963746e-21,0.19577032068317157,0.99,0.991,7.028650136488072e-17,IL6-pool,p129
Ptpn2,4.4658741642859895e-21,0.3973734057340873,0.774,0.724,7.086449123889008e-17,IL6-pool,p129
Oxsr1,4.95145301858858e-21,0.5034506611258901,0.557,0.493,7.856965649896359e-17,IL6-pool,p129
Tnfaip3,5.160666660095841e-21,-0.9491127907690808,0.14,0.274,8.18894585624008e-17,IL6-pool,p129
Cd3d,6.5992564035119655e-21,-0.2468993045542729,0.971,0.984,1.0471700061092787e-16,IL6-pool,p129
Lamp2,8.986100326929251e-21,0.740497283790319,0.34,0.235,1.4259143998771337e-16,IL6-pool,p129
Nfkbiz,9.108420489114715e-21,-0.7789016753415952,0.201,0.353,1.445324163212723e-16,IL6-pool,p129
2610204G07Rik,9.276214647010217e-21,-1.1710093709822875,0.111,0.219,1.4719497401875813e-16,IL6-pool,p129
Il4ra,1.2249441565976336e-20,0.9171424675241464,0.319,0.226,1.943741387689125e-16,IL6-pool,p129
Cd247,1.759064115284277e-20,0.39216608037439404,0.817,0.781,2.7912829381330907e-16,IL6-pool,p129
Grap2,1.882243366421734e-20,-0.7645576391489721,0.301,0.456,2.986743773838007e-16,IL6-pool,p129
H2-T23,2.5557965491517897e-20,0.45807308252543,0.717,0.639,4.0555379641940597e-16,IL6-pool,p129
Etfb,2.897500987982387e-20,-0.3249693195616694,0.81,0.88,4.597754567730451e-16,IL6-pool,p129
Hspa5,2.9017667899226654e-20,0.25508112406119743,0.985,0.98,4.604523542249286e-16,IL6-pool,p129
Desi2,3.250962713922957e-20,0.5372247615523424,0.569,0.487,5.158627634452948e-16,IL6-pool,p129
Gm15987,3.600770965269871e-20,1.6352794285492869,0.126,0.054,5.713703367690231e-16,IL6-pool,p129
Slc4a11,4.5845332534796545e-20,1.5238668078942799,0.127,0.048,7.274737366621516e-16,IL6-pool,p129
Ifi203,4.7055513896774385e-20,-0.9566152009436615,0.147,0.274,7.466768945140159e-16,IL6-pool,p129
Ssh2,6.743326375352488e-20,-0.4478390658581729,0.601,0.737,1.0700310292409328e-15,IL6-pool,p129
Izumo1r,7.960239140622707e-20,0.6914781174225705,0.597,0.486,1.263130746834011e-15,IL6-pool,p129
Ddr1,8.65623526964387e-20,1.575367601371004,0.119,0.044,1.3735714125870894e-15,IL6-pool,p129
Zap70,8.85244088418287e-20,-0.34073679649153754,0.799,0.882,1.4047053195021378e-15,IL6-pool,p129
Ccni,9.270228491559261e-20,-0.4577850417419616,0.557,0.697,1.4709998570406235e-15,IL6-pool,p129
Armcx6,1.0292130424038158e-19,1.7888127238444067,0.103,0.038,1.6331552556863748e-15,IL6-pool,p129
Slc39a10,1.158198991761936e-19,-0.5020881620913534,0.494,0.648,1.83783016012784e-15,IL6-pool,p129
Cdk6,1.1877673339508664e-19,0.5006940343041258,0.618,0.533,1.8847492055132347e-15,IL6-pool,p129
Stambpl1,1.3923338198777998e-19,-0.575235585957304,0.379,0.533,2.2093553053820928e-15,IL6-pool,p129
Cetn4,2.05712709793909e-19,1.6883307704467243,0.107,0.039,3.264249279009748e-15,IL6-pool,p129
Zfc3h1,2.238676324314298e-19,-0.5980068493988966,0.44,0.561,3.552331591421928e-15,IL6-pool,p129
Selenow,2.487642222711287e-19,0.36483369682692357,0.841,0.795,3.947390678998271e-15,IL6-pool,p129
Thy1,2.525002691050075e-19,-0.5451848566044395,0.543,0.649,4.006674270158259e-15,IL6-pool,p129
Qser1,2.548874102942474e-19,-0.9215081104984588,0.163,0.285,4.044553426549118e-15,IL6-pool,p129
Evl,2.882873682510893e-19,-0.3813468307518072,0.55,0.676,4.574543959408285e-15,IL6-pool,p129
Stmn1,3.1073122247725004e-19,-0.2369694675510332,0.943,0.977,4.9306830382690034e-15,IL6-pool,p129
Itga4,3.202843675519648e-19,-0.9513409643412203,0.141,0.252,5.082272344314578e-15,IL6-pool,p129
Abtb2,3.723600731726717e-19,0.6484971340901005,0.394,0.305,5.9086096411039545e-15,IL6-pool,p129
Sat1,3.765276425812335e-19,0.35635613270430566,0.841,0.793,5.974740632479013e-15,IL6-pool,p129
Ptpn6,4.60745736341761e-19,-0.3164902077962277,0.836,0.901,7.311113344271063e-15,IL6-pool,p129
Psmd7,4.885024121036218e-19,0.22630522810195286,0.966,0.949,7.75155627526027e-15,IL6-pool,p129
Serbp1,5.297115878428999e-19,0.14006888786474025,1,0.999,8.405463475891136e-15,IL6-pool,p129
Ago2,5.853794618827517e-19,0.38206625850400155,0.744,0.688,9.288801301155503e-15,IL6-pool,p129
Sertad1,6.934864729818158e-19,0.8683909109412968,0.297,0.202,1.1004243353275453e-14,IL6-pool,p129
A430093F15Rik,8.552049978168718e-19,0.3449095607807683,0.837,0.786,1.3570392905358121e-14,IL6-pool,p129
Sdhaf1,9.00672321543311e-19,-0.36264500359312457,0.588,0.713,1.429186839824926e-14,IL6-pool,p129
Satb1,1.761751782927928e-18,0.45381110681198855,0.81,0.785,2.795547729150036e-14,IL6-pool,p129
Sema4c,1.8256229876721368e-18,-1.315499158941245,0.054,0.147,2.8968985568381465e-14,IL6-pool,p129
Midn,2.1091994609475443e-18,0.7504227274118191,0.336,0.248,3.3468777046315634e-14,IL6-pool,p129
Tmem109,2.9466675172633916e-18,0.39896383886001624,0.668,0.606,4.6757720163935496e-14,IL6-pool,p129
Stat5a,3.4006254970432655e-18,0.564277467341089,0.518,0.431,5.396112538708254e-14,IL6-pool,p129
Csrp1,4.441862709184107e-18,-0.4807238849078397,0.575,0.681,7.048347746933341e-14,IL6-pool,p129
Cenpf,4.934839135574653e-18,-0.6042973501514333,0.511,0.66,7.83060274032986e-14,IL6-pool,p129
Nfkbid,5.782991522508147e-18,-0.4921394963723788,0.614,0.716,9.176450947915928e-14,IL6-pool,p129
Ehd1,6.12608490966877e-18,-0.7351860648676245,0.33,0.474,9.720871534662404e-14,IL6-pool,p129
Fasl,6.468078577454961e-18,-1.294029419733897,0.074,0.171,1.0263547086705532e-13,IL6-pool,p129
Prag1,7.314064601479173e-18,1.26143578227697,0.136,0.067,1.160595770962715e-13,IL6-pool,p129
Celf2,7.93127491739282e-18,-0.3184296569563424,0.824,0.88,1.2585347038918927e-13,IL6-pool,p129
Asap1,9.627303686197021e-18,-0.5815877526600761,0.396,0.527,1.5276605489257433e-13,IL6-pool,p129
Rxra,1.0663582769464087e-17,-1.0031363401803612,0.119,0.236,1.6920973138585612e-13,IL6-pool,p129
Cab39,1.0741209481096804e-17,-0.38929974788404953,0.719,0.824,1.704415120460441e-13,IL6-pool,p129
Tpx2,1.1305371276536257e-17,-0.516074236208131,0.672,0.794,1.7939363141607732e-13,IL6-pool,p129
Map2k3,1.1563025509219168e-17,0.39571737935355433,0.694,0.623,1.8348208878028976e-13,IL6-pool,p129
Nsg2,1.1774997341760009e-17,-0.8644687115935152,0.14,0.255,1.8684565781904782e-13,IL6-pool,p129
Srsf3,1.6952565742138896e-17,0.1823570596239681,0.988,0.991,2.6900331319626e-13,IL6-pool,p129
Hnrnpdl,1.906777890647965e-17,0.21562195614070534,0.99,0.983,3.0256751568801913e-13,IL6-pool,p129
Nusap1,2.1258186468717833e-17,-0.5600139731274751,0.492,0.643,3.373249028856146e-13,IL6-pool,p129
Hivep3,2.204266410790701e-17,0.371803653161211,0.867,0.836,3.4977299406426845e-13,IL6-pool,p129
Rpl10a,2.2057691865444033e-17,-0.11097192962430835,1,1,3.500114545208659e-13,IL6-pool,p129
Gimap1,2.385081836325921e-17,0.3535097485063726,0.796,0.734,3.784647857881971e-13,IL6-pool,p129
Ms4a4c,2.519383039221609e-17,-1.8421322126502067,0.034,0.114,3.997757006636849e-13,IL6-pool,p129
Hmgcs1,2.5344543017012807e-17,-0.6516362585615654,0.388,0.528,4.0216720859395924e-13,IL6-pool,p129
Zfp36,2.557770436791e-17,0.7994258130647094,0.364,0.253,4.058670129099959e-13,IL6-pool,p129
Itga3,2.934927960583825e-17,2.090447836875412,0.081,0.024,4.657143687854414e-13,IL6-pool,p129
Stk4,3.130055254950218e-17,-0.3334717525269579,0.756,0.837,4.966771678555005e-13,IL6-pool,p129
Jak3,3.256664049493119e-17,0.6620690340491322,0.443,0.347,5.167674513735681e-13,IL6-pool,p129
Swap70,3.546444260614149e-17,-0.8693678694327676,0.163,0.29,5.627497752742532e-13,IL6-pool,p129
Farp1,4.308619822376475e-17,0.6733756899143097,0.34,0.273,6.83691793414699e-13,IL6-pool,p129
Fam169b,5.009196193736103e-17,-0.6262839508523235,0.272,0.421,7.948592520220448e-13,IL6-pool,p129
Cdh23,5.3329085547511136e-17,1.4479416315310951,0.132,0.065,8.462259294679067e-13,IL6-pool,p129
Eif1,5.923418945573252e-17,0.12503349589127,1,0.999,9.399281182835636e-13,IL6-pool,p129
Tomm5,5.959757286455769e-17,0.2300335182148654,0.971,0.963,9.456942862148013e-13,IL6-pool,p129
Ccr4,6.30500232654982e-17,1.0713265048643774,0.218,0.13,1.0004777691769255e-12,IL6-pool,p129
Tnrc6b,6.655929474541523e-17,-0.5031582167096476,0.403,0.547,1.0561628890202488e-12,IL6-pool,p129
Myb,6.777757006457479e-17,-1.0586935790490108,0.114,0.205,1.0754944817846728e-12,IL6-pool,p129
Lif,7.8214706665337e-17,1.1292293549239507,0.161,0.093,1.2411109653655676e-12,IL6-pool,p129
Sntb1,8.383470821012512e-17,-0.8921173415598496,0.174,0.296,1.3302891498782654e-12,IL6-pool,p129
Adprm,8.942757857402655e-17,0.7756082761539282,0.286,0.196,1.4190368168126533e-12,IL6-pool,p129
Ifi27,9.528197563747476e-17,1.2638117036382663,0.15,0.069,1.5119343894154495e-12,IL6-pool,p129
Pten,1.0371326395070163e-16,-0.6424225952102792,0.341,0.487,1.6457220723697334e-12,IL6-pool,p129
Lag3,1.0635893365385017e-16,0.5527819575019535,0.583,0.48,1.6877035592192945e-12,IL6-pool,p129
Ddx21,1.123579807324483e-16,0.2567577233886955,0.964,0.941,1.7828964382624894e-12,IL6-pool,p129
Noc4l,1.4046067518512876e-16,0.34622429153190687,0.755,0.702,2.228829993837623e-12,IL6-pool,p129
Irak2,1.7764904864740453e-16,-0.6858202833236731,0.286,0.414,2.818935103937015e-12,IL6-pool,p129
Tal2,1.7900165836259425e-16,-1.7972161188302698,0.04,0.124,2.8403983148976457e-12,IL6-pool,p129
Foxo1,2.0504379599527576e-16,0.5856023753768749,0.474,0.387,3.2536349548530357e-12,IL6-pool,p129
Ikbke,2.074818040533695e-16,-0.9247655246174808,0.15,0.265,3.2923212667188673e-12,IL6-pool,p129
Nr4a1,3.133132771340951e-16,-0.3996632146747472,0.375,0.517,4.971655081563821e-12,IL6-pool,p129
H2ax,3.179679741491957e-16,-0.39599601951915786,0.702,0.818,5.0455158137994374e-12,IL6-pool,p129
Shisa5,4.083529142801848e-16,-0.25862520754571805,0.857,0.913,6.4797440437979726e-12,IL6-pool,p129
Atf6,4.75713264584256e-16,0.5312655716484271,0.422,0.346,7.548618082422974e-12,IL6-pool,p129
Arl6ip1,5.146865369220657e-16,-0.4276800282441595,0.85,0.903,8.16704596787934e-12,IL6-pool,p129
Wipf1,5.204483787642351e-16,-0.3587641774010245,0.648,0.757,8.258474874230882e-12,IL6-pool,p129
Cdv3,5.524595985123992e-16,0.22667151064942415,0.943,0.923,8.766428909194751e-12,IL6-pool,p129
Sh2d1a,6.152164654956333e-16,-0.6594597302814014,0.381,0.534,9.76225487448471e-12,IL6-pool,p129
Cd40lg,6.464547605222749e-16,0.4856956789963428,0.75,0.713,1.0257944139967459e-11,IL6-pool,p129
Pkp4,6.738216623567617e-16,-0.6598784448654744,0.343,0.466,1.0692202138277093e-11,IL6-pool,p129
Nsmce1,6.849443463535781e-16,0.27742519818971645,0.77,0.747,1.0868696887938577e-11,IL6-pool,p129
Tmem19,7.085881695729838e-16,-0.6749914944459507,0.266,0.394,1.1243877074784107e-11,IL6-pool,p129
Gm41386,7.306525738196149e-16,-2.1518835600106057,0.016,0.072,1.159399504136965e-11,IL6-pool,p129
Picalm,7.62289104815636e-16,0.49690873821735804,0.481,0.423,1.2096003515214511e-11,IL6-pool,p129
Hnrnpll,7.626553041480492e-16,-0.41588664584673907,0.643,0.748,1.2101814366221244e-11,IL6-pool,p129
Dnaja1,8.560067938446767e-16,0.2312485187285842,0.947,0.939,1.358311580472733e-11,IL6-pool,p129
Mki67,9.580666059928535e-16,-0.33955246463745836,0.772,0.893,1.5202600903894598e-11,IL6-pool,p129
Ebi3,1.0780514757511208e-15,-1.8618897326499635,0.039,0.118,1.7106520817218783e-11,IL6-pool,p129
Pnrc1,1.0783199139567921e-15,-0.39844506175565597,0.609,0.715,1.711078039466638e-11,IL6-pool,p129
Pomp,1.1479673256885406e-15,0.1917221445090984,0.961,0.965,1.8215945524025763e-11,IL6-pool,p129
Dapl1,1.3172748857311618e-15,-0.6750031717730318,0.519,0.623,2.0902517886782074e-11,IL6-pool,p129
Mapk6,1.4778301736330697e-15,0.5169786688222218,0.504,0.415,2.345020919520955e-11,IL6-pool,p129
Mif,1.6223346418154003e-15,0.11546004903496776,1,1,2.574320609632677e-11,IL6-pool,p129
Gpr174,1.6661345932334928e-15,-0.4116030220680519,0.51,0.628,2.6438223725429064e-11,IL6-pool,p129
Tagap,1.6698543537048917e-15,0.6829726933693744,0.432,0.335,2.6497248884589222e-11,IL6-pool,p129
Alcam,1.7950303301041693e-15,0.7135217214144303,0.397,0.306,2.848354127809296e-11,IL6-pool,p129
Gm14718,2.1017783285910655e-15,0.8909352730928752,0.258,0.192,3.335101851808303e-11,IL6-pool,p129
Plk3,2.2161155328342867e-15,0.7314805704099121,0.334,0.248,3.5165321275014464e-11,IL6-pool,p129
Pip4k2a,2.3648049747161087e-15,-0.3364862956330452,0.594,0.704,3.752472533879521e-11,IL6-pool,p129
Tmem38b,2.8582524329249122e-15,-0.6755586457775554,0.332,0.455,4.5354749605652505e-11,IL6-pool,p129
