genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Nfkbia,8.69451835047546e-9,-0.4125380988314489,0.895,0.941,1.379646171853446e-4,CXCL11,p129
Limd2,9.3232329160571e-9,0.27540284209620935,0.989,0.958,1.4794105991199405e-4,CXCL11,p129
Gimap4,1.2613549120488274e-8,0.6677959999153954,0.537,0.428,2.0015179744390795e-4,CXCL11,p129
Capg,1.4323065787643655e-8,0.4572864593718079,0.705,0.671,2.2727840791832951e-4,CXCL11,p129
Malt1,1.650103524006126e-8,0.5459379769092869,0.661,0.614,2.618384271892921e-4,CXCL11,p129
Zfp36l1,2.1289119709533422e-8,0.40563220260679334,0.939,0.884,3.378157515508763e-4,CXCL11,p129
Ubc,2.2349494113162893e-8,-0.28343766237895895,0.893,0.952,3.546417725876688e-4,CXCL11,p129
Hspd1,3.073500207688668e-8,-0.1590830326941135,0.994,0.996,4.8770301295603786e-4,CXCL11,p129
Zyx,3.228452129124682e-8,0.6742076045105097,0.466,0.347,5.122907838495046e-4,CXCL11,p129
Mfsd6,3.722434053743977e-8,0.6946539565213132,0.245,0.197,5.906758356480943e-4,CXCL11,p129
Cmtm6,4.803146514319889e-8,0.457790856054483,0.386,0.363,7.621632888922799e-4,CXCL11,p129
Hsp90aa1,6.029894692811272e-8,-0.13436924484259993,1,0.998,9.568236898552927e-4,CXCL11,p129
Niban1,9.400196968538723e-8,-0.5486606647221837,0.455,0.599,0.0014916232549677245,CXCL11,p129
Cish,1.1043292853624326e-7,0.6353388453607577,0.361,0.33,0.001752349710013108,CXCL11,p129
Tmsb4x,1.2297885118826524e-7,0.16966067422897702,1,1,0.0019514284106553928,CXCL11,p129
Clic4,1.6226075730261032e-7,-0.7489425738891597,0.24,0.377,0.0025747536968778206,CXCL11,p129
Sell,1.7974411878211425e-7,1.1261455997265841,0.242,0.144,0.002852179676834589,CXCL11,p129
Slamf1,2.0248790226982986e-7,0.47791279823246036,0.598,0.55,0.0032130780332176602,CXCL11,p129
Atp6v1h,2.2810242084820114e-7,0.4919407590438193,0.46,0.414,0.0036195292140192557,CXCL11,p129
Pa2g4,3.458926078718015e-7,-0.1598688860250861,0.992,0.996,0.005488623901709746,CXCL11,p129
Gimap3,3.743322713762562e-7,0.5307842679821608,0.592,0.529,0.005939904482198433,CXCL11,p129
Npm1,4.909050450782022e-7,-0.11249628409807322,1,1,0.007789681255300913,CXCL11,p129
Snhg6,5.134762275035944e-7,-0.33321682058270374,0.895,0.939,0.008147840778027037,CXCL11,p129
Sp100,5.181650681812123e-7,0.5229753371152506,0.595,0.497,0.008222243301899477,CXCL11,p129
Smim36,6.303754538498895e-7,0.4811107712537822,0.598,0.506,0.010002797701690047,CXCL11,p129
Ptk2b,6.567436789738206e-7,0.41378162103089583,0.664,0.607,0.010421208697956584,CXCL11,p129
Srsf3,7.376356234877564e-7,-0.16255545435628305,0.983,0.992,0.011704802073503719,CXCL11,p129
Gimap6,7.386093085541358e-7,0.4059125664748256,0.678,0.635,0.011720252508137028,CXCL11,p129
Lcp1,8.987025642035854e-7,0.20501251881019433,0.997,0.992,0.014260612288782493,CXCL11,p129
Pcgf5,9.51209371109436e-7,-0.3956368513910167,0.645,0.742,0.01509379030076453,CXCL11,p129
Egr3,1.0195338946371145e-6,0.9621434896409844,0.267,0.176,0.016177963840101735,CXCL11,p129
Cnn2,1.0803801179436185e-6,0.3348292663897887,0.893,0.871,0.01714347171152934,CXCL11,p129
Grap,1.4578469868781288e-6,-0.2984829410490877,0.782,0.869,0.023133115987782147,CXCL11,p129
Ncl,1.4602534620259137e-6,-0.12259453795296249,1,1,0.0231713019354272,CXCL11,p129
Actb,1.5923147396954233e-6,0.11598876934442526,1,1,0.025266850289486976,CXCL11,p129
Arhgef1,1.6446209397391618e-6,0.32104738280906775,0.793,0.727,0.02609684507178102,CXCL11,p129
Nr4a3,1.9921433868034235e-6,0.451676181412043,0.386,0.388,0.03161133126179672,CXCL11,p129
Tns1,2.2359035662191334e-6,1.1675237346925424,0.171,0.096,0.03547931778876521,CXCL11,p129
Ddx27,2.8000050573455423e-6,-0.17951748000900047,0.887,0.947,0.04443048024995907,CXCL11,p129
Inpp4b,3.1620275429498205e-6,0.25347472151295847,0.989,0.973,0.05017505305152775,CXCL11,p129
Lpp,3.1974208814182555e-6,0.7233435189197688,0.273,0.204,0.050736674546344875,CXCL11,p129
Xbp1,3.331162228730948e-6,0.6308587328302961,0.402,0.283,0.052858882245502684,CXCL11,p129
Nfatc1,3.3676134271320226e-6,0.3260337550653937,0.625,0.638,0.053437289861730936,CXCL11,p129
Nfkbid,4.06456049230708e-6,-0.45672673959708765,0.656,0.738,0.06449644589192875,CXCL11,p129
Gstp3,4.482027069265143e-6,0.5279243744560284,0.54,0.434,0.07112080553509928,CXCL11,p129
Gpsm3,4.5176059762905995e-6,0.5976860635922212,0.419,0.326,0.07168537163177924,CXCL11,p129
Tmc6,4.903030224129524e-6,0.6245175618576244,0.397,0.275,0.07780128359648729,CXCL11,p129
Hectd1,5.255005204668907e-6,0.24385316303854765,0.752,0.741,0.08338642258768622,CXCL11,p129
Cul3,5.264173484357765e-6,0.16228510781524225,0.691,0.719,0.08353190484978902,CXCL11,p129
Aff3,6.032152706688803e-6,0.3612629433704359,0.755,0.66,0.09571819914973792,CXCL11,p129
Ndufb2,6.298573786812634e-6,0.21942699838322333,0.843,0.834,0.09994576884914287,CXCL11,p129
Pde3b,1.657436180753728e-8,0.37449661601300016,0.571,0.484,2.6300197316200157e-4,MIF,p129
Hivep3,3.5091849912671015e-8,-0.16661259938572348,0.8,0.849,5.568374744142636e-4,MIF,p129
Aebp2,4.36736100883797e-8,0.22483154224889834,0.824,0.807,6.930128448824091e-4,MIF,p129
Ikbke,1.458101319202719e-7,0.4724008537426365,0.371,0.282,0.0023137151733108744,MIF,p129
Slfn1,8.678681453926968e-7,0.7637198111088077,0.134,0.11,0.013771331731091314,MIF,p129
Srsf7,1.0782512218036713e-6,-0.10871356646911279,0.977,0.986,0.017109690387580655,MIF,p129
Hnrnpll,1.141947269066883e-6,-0.22624427729318453,0.738,0.77,0.0181204192655533,MIF,p129
Tspan13,1.3291596650596002e-6,0.23253237526078385,0.825,0.775,0.021091105565165736,MIF,p129
Cd52,3.135620404362253e-6,-0.10880718603634953,0.998,0.998,0.049756024576420234,MIF,p129
Ccr7,4.521703129915768e-6,0.19669237694546315,0.863,0.823,0.07175038526550341,MIF,p129
Lad1,1.0354696371904641e-39,-0.8677818846799095,0.57,0.769,1.6430832202938284e-35,CCL25,p129
Izumo1r,5.238325100551096e-38,0.9689519020388497,0.648,0.501,8.312174269554479e-34,CCL25,p129
Jund,4.118187362683361e-34,0.5522186162680476,0.941,0.908,6.534739707105958e-30,CCL25,p129
Eno3,1.722859910254305e-25,-0.9348991328556029,0.366,0.555,2.733834105591531e-21,CCL25,p129
Igfbp4,9.492030785594234e-24,1.0605789380488246,0.482,0.315,1.5061954450580932e-19,CCL25,p129
Pim2,5.3316653637912465e-21,0.7437017887147065,0.646,0.573,8.46028659926395e-17,CCL25,p129
Nfkbia,1.1424578911396302e-20,-0.428761880641642,0.888,0.941,1.8128521816603653e-16,CCL25,p129
Hivep3,3.854317452085943e-20,0.46112506799385033,0.867,0.849,6.116030932969975e-16,CCL25,p129
Psme2,3.892864406299685e-20,-0.25333199485327196,0.977,0.993,6.17719723991634e-16,CCL25,p129
Lcp2,4.791443438933599e-19,0.40956753317538963,0.927,0.894,7.603062448899834e-15,CCL25,p129
Ltb,9.326093254163487e-19,0.7349335044258871,0.648,0.536,1.479864477570662e-14,CCL25,p129
Hspd1,8.751078621151352e-18,-0.18183420067011058,0.999,0.996,1.3886211556042966e-13,CCL25,p129
Tnfrsf4,3.041799222363159e-17,-0.3058465115007589,0.976,0.989,4.826727006045861e-13,CCL25,p129
Cd226,2.7239246467230676e-16,-0.34812257573080696,0.792,0.887,4.322323629420164e-12,CCL25,p129
Coro1a,4.724171209247973e-16,0.22489203142269254,1,0.994,7.496314874834685e-12,CCL25,p129
Egr1,2.204749344685392e-15,1.0401258469110353,0.352,0.236,3.49849626014678e-11,CCL25,p129
Bhlhe40,3.139053934219389e-15,-0.5227766595480765,0.528,0.669,4.9810507828193265e-11,CCL25,p129
Cotl1,3.808924981981097e-15,0.30841693275851156,0.954,0.945,6.044002161407604e-11,CCL25,p129
Cd52,7.65058164163077e-15,0.25436118066290225,0.997,0.998,1.2139942948939706e-10,CCL25,p129
Tmsb4x,1.2867471706154231e-14,0.18450405770746858,1,1,2.0418104103325534e-10,CCL25,p129
Limd2,8.198291792766778e-14,0.2790723116124849,0.98,0.958,1.3009049416762323e-9,CCL25,p129
Gimap4,1.6123135936512168e-13,0.6340195864391851,0.548,0.428,2.558419210405751e-9,CCL25,p129
Alcam,2.6917185652799576e-13,0.7783924900575758,0.432,0.331,4.271219019386237e-9,CCL25,p129
Rap1b,3.105644760600302e-13,-0.24990824127775024,0.971,0.985,4.928037106120559e-9,CCL25,p129
Hsp90aa1,4.461915414012253e-13,-0.1477401871691839,0.993,0.998,7.080167378954643e-9,CCL25,p129
Gimap5,9.649294410761e-13,0.4333454529971584,0.709,0.656,1.5311500370995555e-8,CCL25,p129
Ncl,2.508749052280879e-12,-0.14082895616651392,1,1,3.9808829961592986e-8,CCL25,p129
Odc1,4.068402323612165e-12,-0.2478617125399083,0.95,0.972,6.455740807107784e-8,CCL25,p129
Capg,4.512742729231292e-12,0.4351141548979375,0.742,0.671,7.160820162744215e-8,CCL25,p129
Slamf1,5.007639952361261e-12,0.5334643259254904,0.63,0.55,7.946123076406849e-8,CCL25,p129
Nhp2,1.2209950840411214e-11,-0.181490953368324,0.96,0.985,1.9374749993564514e-7,CCL25,p129
Hnrnpab,2.0150871374233374e-11,-0.13928260615073418,0.997,0.998,3.197540269663352e-7,CCL25,p129
Set,2.369903136771776e-11,-0.13617314070208142,0.999,0.999,3.7605622974294544e-7,CCL25,p129
Gimap3,2.6220672146532975e-11,0.5001853173798498,0.631,0.529,4.160696256211853e-7,CCL25,p129
Niban1,3.464493995943175e-11,-0.3565035239527474,0.461,0.599,5.497459072762631e-7,CCL25,p129
Gadd45b,4.0090845804504474e-11,-0.7151468649437714,0.288,0.419,6.36161541225877e-7,CCL25,p129
Zyx,6.089761933821966e-11,0.6202479570502129,0.439,0.347,9.663234236588696e-7,CCL25,p129
Cnn2,1.6891389183852296e-10,0.2903537304363455,0.891,0.871,2.680325635693682e-6,CCL25,p129
Ranbp1,1.7212235591713828e-10,-0.11569318592048816,0.994,0.997,2.73123754369315e-6,CCL25,p129
Cd5,2.2525610331054843e-10,0.24318792501514164,0.963,0.971,3.5743638473317827e-6,CCL25,p129
Aopep,2.7998083585952337e-10,0.4069024214094823,0.511,0.47,4.442735903418917e-6,CCL25,p129
Actb,3.411984782515807e-10,0.11088071283362133,1,1,5.414137452896082e-6,CCL25,p129
Pa2g4,5.18009192305764e-10,-0.12701546689313004,0.994,0.996,8.219769863507862e-6,CCL25,p129
Zbp1,5.521625171440478e-10,1.042227542243837,0.175,0.096,8.761714822041751e-6,CCL25,p129
Ubc,6.871205429189859e-10,-0.25892090583247707,0.923,0.952,1.0903228775038468e-5,CCL25,p129
Plaat3,7.751854839984834e-10,0.6338616400988037,0.357,0.289,1.2300643260087934e-5,CCL25,p129
Sp100,8.26578795117867e-10,0.4359752261423475,0.537,0.497,1.3116152320930313e-5,CCL25,p129
Cd53,1.2839279520488783e-9,0.3311759160591188,0.857,0.819,2.03733687431116e-5,CCL25,p129
Shisa5,2.64004536776788e-9,0.24784328746949025,0.935,0.921,4.189223989574072e-5,CCL25,p129
Malt1,4.459757691913036e-9,0.3997214256232089,0.669,0.614,7.076743505527606e-5,CCL25,p129
Selplg,5.329761859248648e-9,0.41334940159777167,0.681,0.61,8.457266118255755e-5,CCL25,p129
Egr2,6.545214945661535e-9,0.9975084453400442,0.175,0.11,1.0385947075775724e-4,CCL25,p129
Igtp,6.592181361743469e-9,0.8927392726318653,0.254,0.188,1.0460473384814537e-4,CCL25,p129
Actn1,6.925266680375087e-9,-0.32662721094302727,0.779,0.834,1.0989013168419188e-4,CCL25,p129
Prmt1,7.569302831428753e-9,-0.17134430741106588,0.963,0.979,1.2010969732911144e-4,CCL25,p129
Ptges3,7.719699755954172e-9,-0.1651421377641502,0.974,0.986,1.224961957274808e-4,CCL25,p129
Samhd1,8.781029514852419e-9,0.3790344068311972,0.637,0.601,1.3933737634167818e-4,CCL25,p129
Hspa9,9.967067290350985e-9,-0.18153934167998953,0.948,0.975,1.5815742376328943e-4,CCL25,p129
Slc14a1,1.0102543777511366e-8,1.1845232165948256,0.139,0.073,1.6030716466155037e-4,CCL25,p129
Cd24a,1.1785143690619139e-8,-0.6865855734749342,0.149,0.247,1.870066600827445e-4,CCL25,p129
Inpp4b,1.3429656569257397e-8,0.2135205901473327,0.983,0.973,2.131017904409764e-4,CCL25,p129
Aff3,1.6337298577136306e-8,0.3897848710690451,0.746,0.66,2.592402538219989e-4,CCL25,p129
Tomm20,1.8634112249516364e-8,-0.16748221664133967,0.971,0.983,2.9568609317532566e-4,CCL25,p129
Cish,2.3854900772909e-8,0.5880374693648385,0.393,0.33,3.7852956546452e-4,CCL25,p129
Nkg7,2.4018370697290674e-8,-0.994118082017803,0.093,0.175,3.8112350622460843e-4,CCL25,p129
Cd274,2.43333046055799e-8,0.4289709532606644,0.613,0.541,3.8612087748134187e-4,CCL25,p129
Timm13,2.441111162267593e-8,-0.18466968091697122,0.95,0.965,3.8735551922862167e-4,CCL25,p129
Socs1,2.814306293068945e-8,0.6546556398160676,0.39,0.316,4.465741225841802e-4,CCL25,p129
Cnp,2.887019227774995e-8,0.6276014311864808,0.354,0.266,4.581122110633362e-4,CCL25,p129
Bcl2,3.25970245339348e-8,0.43502025822231216,0.514,0.474,5.172495853044774e-4,CCL25,p129
Pcgf5,3.9320897130702116e-8,-0.3698781821673104,0.681,0.742,6.239439956699812e-4,CCL25,p129
Irf8,4.3666534921827293e-8,0.6856238303300233,0.339,0.283,6.929005761395555e-4,CCL25,p129
Agpat3,5.139945259552646e-8,0.34753288723541453,0.646,0.606,8.156065137858139e-4,CCL25,p129
Akap13,5.498198468808261e-8,0.32272893453567486,0.707,0.691,8.724541330304949e-4,CCL25,p129
Cct6a,5.655205436367019e-8,-0.1467030930650215,0.974,0.984,8.973679986427186e-4,CCL25,p129
Egr3,8.404465230389158e-8,0.8909737420954613,0.258,0.176,0.0013336205427581516,CCL25,p129
Srm,8.576148953296562e-8,-0.1874351179389282,0.911,0.951,0.0013608633159090985,CCL25,p129
Arhgdib,8.772336840031772e-8,0.17278914807711532,0.99,0.988,0.0013919944097762415,CCL25,p129
Gprin3,8.772850047861465e-8,1.2104193317190473,0.113,0.06,0.0013920758455946572,CCL25,p129
Sell,1.1459660439310719e-7,0.889403687593773,0.209,0.144,0.0018184189185098249,CCL25,p129
Lonp2,1.1495233161652911e-7,0.39437759323563487,0.58,0.522,0.001824063598091084,CCL25,p129
Fam3c,1.1609487711725109e-7,-0.3261700164696303,0.716,0.784,0.0018421935100965403,CCL25,p129
Ybx3,1.1749956519826812e-7,-0.1707284754377003,0.956,0.965,0.0018644831005661185,CCL25,p129
Tnfsf11,1.2643806465906334e-7,-0.3812780308806296,0.663,0.722,0.002006319210010017,CCL25,p129
Ipcef1,1.3006691096080698e-7,0.47156855850293655,0.496,0.401,0.0020639017431260853,CCL25,p129
Rac2,1.3515948980762283e-7,0.17654041794976227,0.981,0.975,0.002144710784267359,CCL25,p129
Tns1,1.5790701206592738e-7,0.9384650194129946,0.148,0.096,0.002505668467462136,CCL25,p129
Ttc39b,1.5832643877423408e-7,0.31070907164562134,0.683,0.637,0.0025123239304695464,CCL25,p129
Ddx27,1.6706952556395668e-7,-0.20093754736316605,0.923,0.947,0.0026510592316488645,CCL25,p129
Dynll2,1.6790849109794777e-7,-0.24631166019928563,0.816,0.878,0.0026643719367422354,CCL25,p129
Arhgap24,1.697557695228156e-7,-0.5798745642129888,0.235,0.336,0.002693684550788038,CCL25,p129
Pycard,1.7076907053675663e-7,0.2885952452613273,0.704,0.676,0.002709763611277254,CCL25,p129
Naa20,1.8846685555426876e-7,-0.2275364804816764,0.845,0.889,0.0029905920639351365,CCL25,p129
Gm2682,2.3393097828331225e-7,0.4482882990749592,0.575,0.494,0.0037120167633995986,CCL25,p129
Nutf2,2.6745258837786383e-7,-0.1523383164351617,0.911,0.952,0.004243937672379943,CCL25,p129
Srsf2,2.7874071798801187e-7,-0.1302055958632895,0.983,0.991,0.004423057713033772,CCL25,p129
Dusp2,2.810761622610416e-7,0.2820215883925945,0.828,0.841,0.004460116542758208,CCL25,p129
Sumo2,2.9482968709053e-7,-0.1000870804368077,0.993,0.998,0.00467835747475253,CCL25,p129
Fyb,3.1567292940484824e-7,0.32604798324806566,0.73,0.675,0.005009098043796132,CCL25,p129
Dgka,3.6857767549881846e-7,0.41366765935311656,0.61,0.514,0.005848590554815252,CCL25,p129
Lsm2,3.7782858079761e-7,-0.18865062908753227,0.9,0.935,0.0059953839200964755,CCL25,p129
Cd6,4.3034583059727734e-7,0.25217099606311294,0.789,0.771,0.006828727639917597,CCL25,p129
Zfp36l1,4.3995639920141135e-7,0.2809540068915757,0.897,0.884,0.006981228142527995,CCL25,p129
Socs2,4.526943028372027e-7,1.1792096181200344,0.113,0.058,0.0071833531974207325,CCL25,p129
Snu13,4.911462396512471e-7,-0.13519725883210132,0.977,0.99,0.007793508530785988,CCL25,p129
Gbp2,6.005723296149726e-7,0.6950188182954309,0.308,0.227,0.009529881726330385,CCL25,p129
Cyc1,6.749858761170546e-7,-0.17223738773605124,0.915,0.949,0.010710675882225422,CCL25,p129
Vim,7.702892377595568e-7,0.3617936413819955,0.644,0.589,0.012222949624768647,CCL25,p129
Tm4sf5,8.423387054432503e-7,-0.7533852053080361,0.126,0.206,0.013366230577973495,CCL25,p129
H2az2,8.637603412735638e-7,0.25329536654344276,0.89,0.857,0.01370614909532891,CCL25,p129
Id2,9.275594319536375e-7,0.6910338361869477,0.265,0.189,0.01471851306624032,CCL25,p129
Tomm40,9.987901864313812e-7,-0.17759767779239288,0.851,0.903,0.015848802678293156,CCL25,p129
Rabggtb,1.0017109945026437e-6,-0.22579365301933582,0.697,0.785,0.01589515006076795,CCL25,p129
Dusp6,1.0468849435954127e-6,0.5022345694878918,0.402,0.323,0.016611970284972008,CCL25,p129
C1qbp,1.0968625335478043e-6,-0.1509701790989877,0.953,0.973,0.01740501468233656,CCL25,p129
Atxn1,1.2138965074722093e-6,0.21283513650103192,0.831,0.83,0.01926210978056902,CCL25,p129
Cnbp,1.2364914593750892e-6,-0.1149820645314028,0.984,0.994,0.019620646477363918,CCL25,p129
Resf1,1.241912419364798e-6,0.26601494303016415,0.326,0.34,0.019706666270480615,CCL25,p129
Rapgef6,1.281842484981022e-6,0.21037153929581742,0.917,0.894,0.020340276551678856,CCL25,p129
S100a10,1.4722471089093782e-6,0.25134604602239996,0.914,0.892,0.023361617124174013,CCL25,p129
Lrig1,1.6182342783322218e-6,-0.33279228883987244,0.478,0.577,0.025678141528575695,CCL25,p129
Ctla2a,1.7269458338666232e-6,1.3686133882542668,0.098,0.052,0.027403176491795578,CCL25,p129
Polr1c,1.7842903674655027e-6,-0.24806256855448644,0.779,0.817,0.0283131195509426,CCL25,p129
Rabgap1l,1.808644375850976e-6,-0.18590636339620903,0.854,0.905,0.028699568956003285,CCL25,p129
Scand1,2.0681761096509635e-6,0.2269701001230822,0.825,0.753,0.032817818507941486,CCL25,p129
Gripap1,2.153892945828526e-6,0.3404570790864798,0.435,0.409,0.03417797326440705,CCL25,p129
Mbnl1,2.1805521208589535e-6,0.20376157842940268,0.984,0.976,0.034601001053789875,CCL25,p129
Dctpp1,2.2096372144680447e-6,-0.16743162619530483,0.924,0.954,0.03506252331917893,CCL25,p129
Hnrnpa1,2.240304711984186e-6,-0.10104674059123786,1,0.999,0.03554915516976506,CCL25,p129
Timp2,2.310852186669185e-6,0.56350028412426445,0.31,0.232,0.036668602498066624,CCL25,p129
Ccr6,2.3819993053708015e-6,-0.9450221235797134,0.103,0.17,0.037797564977623876,CCL25,p129
Itgb2,2.4690790248835184e-6,0.3508190747407688,0.667,0.627,0.03917934596685167,CCL25,p129
Ccdc50,2.4822014774803984e-6,-0.1540186062267217,0.904,0.947,0.03938757304465896,CCL25,p129
Nup43,2.512603181045201e-6,-0.25989548948908225,0.495,0.595,0.039869987276825246,CCL25,p129
Aprt,2.614190992476791e-6,-0.14605750178046928,0.958,0.972,0.041481982668621714,CCL25,p129
Tmem238,2.6292916157038456e-6,-0.34213957464982236,0.405,0.503,0.04172159935798862,CCL25,p129
Flna,2.7545176035315065e-6,0.3217738200437897,0.578,0.542,0.04370868533283794,CCL25,p129
Marcksl1,3.321671480644801e-6,-0.21582733012262056,0.816,0.877,0.052708283054871706,CCL25,p129
Fermt3,3.5947112948152385e-6,0.21348367621394304,0.849,0.816,0.057040878826128204,CCL25,p129
Adss,3.650976397691947e-6,-0.1574093389776856,0.904,0.944,0.05793369347857581,CCL25,p129
Gfod1,3.7996860729917075e-6,0.4323602380618884,0.468,0.418,0.06029341860623241,CCL25,p129
Gpr83,4.370410055775409e-6,1.1436401709502917,0.073,0.05,0.06934966676504419,CCL25,p129
Nr4a1,4.4710875859449496e-6,0.4656846128049523,0.534,0.547,0.07094721781377446,CCL25,p129
Psma6,4.479808283997333e-6,-0.14319419640414077,0.95,0.967,0.07108559785046968,CCL25,p129
Ifi47,5.156459845306047e-6,0.3382049213498242,0.684,0.614,0.08182270482531635,CCL25,p129
Gpr183,6.078356862733819e-6,-0.21816316205435277,0.605,0.694,0.09645136669786024,CCL25,p129
Phlda1,6.141160842084734e-6,0.5245850491657369,0.267,0.232,0.09744794024220055,CCL25,p129
Nfkbie,6.230993845266494e-6,-0.42055790425686324,0.32,0.412,0.09887341033668873,CCL25,p129
Egr1,1.262186344786598e-7,0.5230173801235902,0.342,0.236,0.0020028372919073736,CCL8,p129
Ccr7,4.829108393523861e-7,-0.373529905130934,0.771,0.823,0.007662829198843663,CCL8,p129
Lad1,4.883325105424019e-7,-0.296208074827203,0.758,0.769,0.007748860277286834,CCL8,p129
Pabpc4,1.7783017194619468e-6,0.20597598045791743,0.884,0.856,0.028218091684422172,CCL8,p129
Pcgf5,2.6027541387470747e-17,0.4481100933221024,0.812,0.742,4.1300502673638583e-13,IL15,p129
Ccr7,7.755510309239407e-16,0.4994899687435064,0.853,0.823,1.2306443758701091e-11,IL15,p129
Hivep3,1.6472120927261794e-13,-0.3636827307261701,0.776,0.849,2.6137961487379017e-9,IL15,p129
Ifi27l2a,7.34135238956153e-10,0.47120737315558925,0.619,0.566,1.1649257971756236e-5,IL15,p129
Cytip,7.880636794359428e-10,0.28412566052849364,0.892,0.865,1.250499446528954e-5,IL15,p129
Tent5a,2.6114998702527007e-9,1.334685792196178,0.111,0.063,4.1439279941169855e-5,IL15,p129
Gadd45b,4.459748301625186e-9,0.45273551974175197,0.516,0.419,7.076728605018844e-5,IL15,p129
Cd3d,1.38127937573794e-7,-0.1550289418010844,0.977,0.986,0.0021918141134209634,IL15,p129
Lad1,1.4152082350967257e-7,0.2750926105246583,0.811,0.769,0.0022456524274514843,IL15,p129
Septin7,1.5214951346712186e-7,-0.11887275254333929,0.994,0.995,0.0024143084796962896,IL15,p129
Egr1,2.824974497077122e-7,-0.9086288187340663,0.16,0.236,0.004482669531961977,IL15,p129
Dusp6,3.231555207222219e-7,-0.610879851982203,0.243,0.323,0.005127831802820217,IL15,p129
Foxp1,6.008783871030476e-7,-0.11165730176132493,0.972,0.99,0.009534738246551159,IL15,p129
Tox,6.237012732290027e-7,-0.2863940133914555,0.676,0.735,0.009896891803597815,IL15,p129
Egr3,6.580557638339094e-7,-0.8223662828664247,0.107,0.176,0.010442028860516475,IL15,p129
Stat4,1.4868844444593115e-6,0.3449380131300418,0.567,0.512,0.023593882364680355,IL15,p129
Ifi27,1.630970650297918e-6,0.9018357313896019,0.128,0.073,0.02588024227892736,IL15,p129
Niban1,1.7198725157647784e-6,0.28612064159411166,0.649,0.599,0.027290937080155505,IL15,p129
Tspan3,2.250208771931756e-6,0.32577927328963063,0.558,0.491,0.035706312793013104,IL15,p129
Cish,2.8985292417457036e-6,0.48394316108142243,0.406,0.33,0.045993862008020824,IL15,p129
Irf9,3.5724251598257294e-6,0.6958889637327497,0.176,0.112,0.05668724243611467,IL15,p129
Cd44,3.584783057428852e-6,0.33811474489468074,0.572,0.501,0.05688333755528103,IL15,p129
Irag2,4.1250559069786335e-6,-0.17667690385956392,0.872,0.899,0.06545638713193695,IL15,p129
Ptprcap,4.344446823270584e-6,-0.13810911753944222,0.971,0.974,0.06893768219165763,IL15,p129
Jarid2,4.674525475191173e-6,-0.22508540977293295,0.575,0.659,0.07417537024033354,IL15,p129
Ifi27l2a,6.5128641325011045e-71,1.2862530642351686,0.784,0.566,1.0334612805452752e-66,CXCL9,p129
Ifi27,1.2900436000849823e-37,2.1347064991807825,0.236,0.073,2.04704118461485e-33,CXCL9,p129
Xaf1,3.1135969011049105e-11,2.049772608567317,0.081,0.025,4.940655562673271e-7,CXCL9,p129
Isg15,1.1929764868161862e-10,1.8131949606869098,0.111,0.048,1.8930150892799242e-6,CXCL9,p129
Trim30a,6.297441666527366e-10,0.6789054582919158,0.392,0.3,9.992780436445624e-6,CXCL9,p129
Stat1,5.723994318938765e-9,0.3930626589879261,0.734,0.667,9.082834185292033e-5,CXCL9,p129
B2m,2.71531574283933e-7,0.11041343501153422,0.997,1,0.004308663020737449,CXCL9,p129
Irf9,3.1626299608797466e-7,0.8989011071580943,0.184,0.112,0.005018461221923982,CXCL9,p129
Shisa5,1.4042654172358505e-6,0.21631673635645687,0.942,0.921,0.022282883640698477,CXCL9,p129
Slfn1,1.5545814041062757e-6,0.868771149725021,0.131,0.11,0.024668097720358384,CXCL9,p129
Gbp6,5.2442348372321105e-6,1.504547365184727,0.065,0.028,0.08321551839719912,CXCL9,p129
Ccr7,1.1578420038166257e-47,0.5705482617648321,0.885,0.823,1.8372636916562215e-43,OSM,p129
Hivep3,9.463698972950054e-47,-0.46945918261703956,0.734,0.849,1.5016997530277147e-42,OSM,p129
Pcgf5,2.448896202106984e-35,0.4427594460570463,0.804,0.742,3.8859084935033622e-31,OSM,p129
Satb1,8.531240547744108e-32,0.4038552992601714,0.831,0.798,1.3537372501160351e-27,OSM,p129
Adamts6,1.6089918399145906e-27,-0.3542898329620388,0.633,0.757,2.5531482515764724e-23,OSM,p129
Stat4,8.470002781366038e-25,0.47680976389157625,0.569,0.512,1.344020041347163e-20,OSM,p129
Cenpa,3.428358609388633e-24,-0.44143287329029735,0.576,0.677,5.440119441377883e-20,OSM,p129
Hmgb2,2.331720159667522e-22,-0.16304769799692842,0.982,0.989,3.699973549360424e-18,OSM,p129
Tent5a,2.6569083895997984e-20,1.352683044367164,0.118,0.063,4.21598223261696e-16,OSM,p129
Pdcd1,2.753638858939749e-20,-0.3779154718691346,0.533,0.64,4.369474141365594e-16,OSM,p129
Rap1b,2.0107609561734853e-19,0.18980707143291387,0.983,0.985,3.1906754852560864e-15,OSM,p129
Lcp2,4.048136711948576e-19,-0.27089129442973436,0.848,0.894,6.4235833345200006e-15,OSM,p129
Irag2,5.558663928194221e-18,-0.2167395082370771,0.844,0.899,8.82048792125859e-14,OSM,p129
Cd3d,7.3426513893158e-18,-0.15709532247038993,0.973,0.986,1.165131922456631e-13,OSM,p129
Hmgn2,2.1966075869377193e-17,-0.13755214776864033,0.974,0.988,3.485576918952773e-13,OSM,p129
