genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Rgcc,6.444221828175462e-13,-0.31000861358667675,0.586,0.654,1.0225691196948823e-8,OSM,p129
Mki67,6.805167389505827e-13,-0.15711837246182592,0.827,0.883,1.0798439613667847e-8,OSM,p129
Kif11,1.091060648277905e-12,-0.2066828764477212,0.734,0.808,1.7312950366873797e-8,OSM,p129
Slc9b2,1.8707994162777554e-12,-0.3851163994472101,0.378,0.467,2.9685845137495423e-8,OSM,p129
Ubash3b,3.4162218782158848e-12,-0.24100562411797297,0.604,0.693,5.420860876352966e-8,OSM,p129
Pclaf,3.7828164423470496e-12,-0.12375372407349472,0.863,0.914,6.002573130716299e-8,OSM,p129
Knl1,3.796898012306018e-12,-0.2298374996852795,0.633,0.72,6.024917765927189e-8,OSM,p129
Cytip,6.5583332132759364e-12,0.18881476633445993,0.875,0.865,1.0406763142826256e-7,OSM,p129
Ldha,7.916038237407212e-12,0.10158539699166003,1,0.999,1.2561169475117765e-7,OSM,p129
Cenpe,8.925180413328448e-12,-0.21932152526486115,0.68,0.756,1.4162476279869583e-7,OSM,p129
Capg,1.0128839249456877e-11,-0.24627242853345,0.581,0.671,1.6072442121038172e-7,OSM,p129
H4c4,1.7401488497531195e-11,-0.15918310036322803,0.761,0.826,2.76126819478825e-7,OSM,p129
Hmmr,1.9770374013654447e-11,-0.30820856617602554,0.527,0.605,3.1371629484866876e-7,OSM,p129
Ccnb2,1.9868581012990338e-11,-0.3119911834468512,0.364,0.453,3.152746435141307e-7,OSM,p129
H2ac4,2.575585401445879e-11,-0.20479401085643353,0.577,0.652,4.0869389150143204e-7,OSM,p129
Birc5,2.922517315850506e-11,-0.15188298901738895,0.778,0.838,4.6374504767915826e-7,OSM,p129
Pou2af1,3.3249333917028794e-11,-0.5257868039786846,0.169,0.244,5.276004305954129e-7,OSM,p129
Tpx2,3.362309140213706e-11,-0.20770738742500816,0.724,0.792,5.335312143691108e-7,OSM,p129
Ubc,5.0002200894349564e-11,0.15137003610744104,0.945,0.952,7.934349237915389e-7,OSM,p129
Bhlhe40,5.1817731816543074e-11,0.25274075914120697,0.696,0.669,8.222437684649055e-7,OSM,p129
Ctla4,5.409514857779218e-11,0.29296165598643176,0.684,0.645,8.583818176324064e-7,OSM,p129
Top2a,6.785230157651205e-11,-0.13489050769642796,0.906,0.939,1.0766803214160932e-6,OSM,p129
Epb41,7.627485607840526e-11,0.22009449615169624,0.552,0.55,1.2103294162521347e-6,OSM,p129
H2ac8,7.67064965832228e-11,-0.20660622822174013,0.645,0.714,1.2171786877825793e-6,OSM,p129
Hnrnpll,7.937633116103867e-11,-0.22409946518062351,0.694,0.77,1.2595436228633616e-6,OSM,p129
Cdca3,8.196499823837768e-11,-0.23906221564683755,0.569,0.651,1.3006205920465771e-6,OSM,p129
H2ax,8.560546712355574e-11,-0.14801738871078718,0.752,0.817,1.3583875523165825e-6,OSM,p129
Egr1,8.589484857786943e-11,-0.625802813341698,0.165,0.236,1.362979457233632e-6,OSM,p129
Cks2,9.624574053491613e-11,-0.13473596011946376,0.896,0.929,1.5272274108080492e-6,OSM,p129
Mmd,9.847148007135318e-11,-0.3240039594888573,0.327,0.416,1.5625454457722322e-6,OSM,p129
Niban1,1.4621397212923415e-10,0.22078381435793681,0.615,0.599,2.3201233097466873e-6,OSM,p129
Actn1,2.3347119419796704e-10,0.19616020582394922,0.844,0.834,3.704720909533341e-6,OSM,p129
Pgk1,2.7916461484781844e-10,0.11309748729166147,0.994,0.994,4.429784108405183e-6,OSM,p129
Egr3,3.0921537293702036e-10,-0.7103683243629004,0.116,0.176,4.906629537764639e-6,OSM,p129
Pkm,3.344219944453045e-10,0.10583244499870936,0.999,0.998,5.306608207858092e-6,OSM,p129
Evi2a,3.5113914647119635e-10,-0.4557878472939736,0.175,0.247,5.571875976204944e-6,OSM,p129
Dynll2,4.159893903530957e-10,0.15964819752439907,0.884,0.878,6.600919646122922e-6,OSM,p129
Gimap5,4.524670031202107e-10,-0.20064661019374522,0.571,0.656,7.1797464055115034e-6,OSM,p129
Tnf,4.565011287468026e-10,-0.358601314353058,0.384,0.471,7.2437599109542636e-6,OSM,p129
Perp,5.823775193389502e-10,0.7970606059194703,0.128,0.083,9.241166476870462e-6,OSM,p129
Pdgfb,6.732363479791977e-10,-0.48685617789984437,0.274,0.346,1.0682914369733909e-5,OSM,p129
Lgals1,7.814284883853025e-10,-0.2963061696069328,0.379,0.462,1.2399707253697979e-5,OSM,p129
Hnrnpdl,8.26451127882875e-10,0.11539523638763294,0.981,0.984,1.311412649724546e-5,OSM,p129
Colgalt1,8.818664002978061e-10,0.19583489470937288,0.526,0.524,1.3993456039925586e-5,OSM,p129
Idi1,9.211047124653604e-10,0.19564924641764403,0.832,0.837,1.4616089577400338e-5,OSM,p129
H2ac20,9.502677454772826e-10,-0.18777670518118006,0.658,0.726,1.5078848585233522e-5,OSM,p129
Rab21,1.0356596361611435e-9,0.15549208490651686,0.749,0.748,1.6433847106605026e-5,OSM,p129
Galm,1.1784023142264524e-9,-0.5510085732364813,0.172,0.241,1.8698887922145348e-5,OSM,p129
Ckap2,1.2077707504959083e-9,-0.35060078269127604,0.292,0.372,1.9164906268869074e-5,OSM,p129
Cdca8,1.4837357734820969e-9,-0.15093926842171723,0.791,0.845,2.3543919253613915e-5,OSM,p129
Lad1,2.1922638396677317e-9,0.21915804296035102,0.789,0.769,3.4786842607847565e-5,OSM,p129
Prkch,2.1955170719989898e-9,-0.17002432713853116,0.68,0.756,3.483846489847997e-5,OSM,p129
Lockd,3.0609006147490834e-9,-0.32640001856354117,0.291,0.367,4.857037095483846e-5,OSM,p129
Tespa1,3.114265382252312e-9,-0.2219851497108211,0.543,0.628,4.9417163085579686e-5,OSM,p129
Ccnb1,3.1521056301204796e-9,-0.2934534129063323,0.483,0.543,5.001761213875177e-5,OSM,p129
Tox,3.2382658078067463e-9,-0.14703777617727223,0.657,0.735,5.138480183827745e-5,OSM,p129
Cblb,3.2643260878201597e-9,0.25362213354818025,0.674,0.647,5.179832636153029e-5,OSM,p129
Fdps,3.5254871685813637e-9,0.2289888356046212,0.67,0.648,5.594243039104908e-5,OSM,p129
Tspan3,4.019054636303206e-9,0.28139246559297915,0.525,0.491,6.377435896885928e-5,OSM,p129
Ikzf1,4.083635556397202e-9,-0.1555048584350407,0.924,0.944,6.47991290089108e-5,OSM,p129
Dusp6,4.541754954604871e-9,-0.4370611405690803,0.256,0.323,7.20685676196701e-5,OSM,p129
Smim36,4.705133214182704e-9,-0.27315295237139936,0.42,0.506,7.466105384265114e-5,OSM,p129
Ung,4.839054123807162e-9,0.42748051743847726,0.337,0.282,7.678611083657205e-5,OSM,p129
Slamf1,4.855678319450024e-9,-0.274543344618922,0.465,0.55,7.704990357303298e-5,OSM,p129
Dbf4,5.405783505440317e-9,-0.21894244806317537,0.555,0.633,8.577897266432695e-5,OSM,p129
Nedd9,6.471314980579155e-9,-0.21521142682599348,0.456,0.541,1.0268682611183002e-4,OSM,p129
Lsm8,7.028451802153472e-9,0.13805427348248522,0.921,0.923,1.115274731965713e-4,OSM,p129
Trat1,7.157730188125553e-9,0.4690913324011945,0.306,0.259,1.1357886262517628e-4,OSM,p129
Tle3,8.466261063900043e-9,-0.43681000858796404,0.258,0.33,1.343426305619659e-4,OSM,p129
Slc43a3,9.075585435865727e-9,-0.23348706054846202,0.384,0.464,1.4401138969631736e-4,OSM,p129
Jun,9.172334919261986e-9,0.6222107426760659,0.164,0.117,1.455466104988492e-4,OSM,p129
Cenpf,1.2570564632050042e-8,-0.21499719836435827,0.592,0.661,1.9946971958137007e-4,OSM,p129
Ly6a,1.3014080086121023e-8,0.8608674592028356,0.091,0.054,2.065074228065684e-4,OSM,p129
Klf6,1.4356865113572261e-8,0.382164165221309,0.361,0.317,2.2781473562216465e-4,OSM,p129
Mettl23,1.4740703206448673e-8,-0.17820926457132968,0.484,0.564,2.3390547847992754e-4,OSM,p129
Alcam,1.5308285981926132e-8,-0.3981911145724659,0.256,0.331,2.4291188196120386e-4,OSM,p129
Gen1,1.5878403585021335e-8,-0.3055255404349748,0.387,0.465,2.5195850808711854e-4,OSM,p129
Runx1,1.6579473692349568e-8,-0.23890144018515255,0.587,0.661,2.630830885502029e-4,OSM,p129
Nrn1,1.7625487849151026e-8,-0.4625768795181663,0.282,0.343,2.796812411903285e-4,OSM,p129
Gripap1,1.8847605948885477e-8,-0.20888152417870143,0.333,0.409,2.990738111969148e-4,OSM,p129
Ccna2,1.8899219799044044e-8,-0.1479493483453822,0.738,0.8,2.998928197712309e-4,OSM,p129
Pde3b,1.905071546373934e-8,0.27160351846510833,0.511,0.484,3.0229675297861584e-4,OSM,p129
Ier2,1.971227981019601e-8,-0.18750867382436498,0.746,0.798,3.1279445602819034e-4,OSM,p129
Tnfsf14,2.108931436048455e-8,-0.49264781465664553,0.138,0.197,3.346452402721688e-4,OSM,p129
Tmem109,2.4652450195747705e-8,0.20228958825985432,0.631,0.617,3.9118507970612457e-4,OSM,p129
Map2k1,3.1629594521521e-8,0.2581812538710613,0.444,0.419,5.018984058674952e-4,OSM,p129
Arhgdia,3.4393910266052196e-8,0.10782036290067487,0.95,0.957,5.457625681017163e-4,OSM,p129
Prps1,3.6515903163528346e-8,0.12709636523474255,0.663,0.68,5.794343513988678e-4,OSM,p129
Cnih3,4.5099335770967685e-8,-0.5237040983121628,0.154,0.208,7.156362600137152e-4,OSM,p129
Lck,5.9357809930069695e-8,-0.12027077940770847,0.943,0.963,9.418897279703459e-4,OSM,p129
Nfkbia,6.158472261821826e-8,0.16664573769208202,0.942,0.941,9.772263785058873e-4,OSM,p129
Gpi1,6.555987416910332e-8,0.13699006366945565,0.921,0.919,0.0010403040833153313,OSM,p129
Extl3,6.876606008251248e-8,-0.3037580365821744,0.243,0.312,0.0010911798413893081,OSM,p129
2310033P09Rik,6.93347820444064e-8,-0.11360360205659098,0.553,0.625,0.0011002043214806407,OSM,p129
Itgal,7.014420737302351e-8,-0.1923957069974208,0.626,0.698,0.0011130482825951371,OSM,p129
Mndal,7.049188434948312e-8,-0.26926206941560293,0.404,0.477,0.001118565220857598,OSM,p129
Adarb1,7.181021332439456e-8,-0.31739149908315967,0.395,0.471,0.0011394844650314928,OSM,p129
Mir142hg,7.399549684037362e-8,-0.12816449719983525,0.871,0.915,0.0011741605438630486,OSM,p129
Arl6ip1,9.457939515181827e-8,-0.1790190671619858,0.887,0.908,0.0015007858422690524,OSM,p129
Batf,9.803723748855868e-8,0.20322822358172354,0.463,0.458,0.0015556548844684493,OSM,p129
Bin1,1.0560884788417803e-7,-0.3077145546665876,0.237,0.306,0.001675801198226137,OSM,p129
Gfod1,1.0908885706246224e-7,-0.31452681880735645,0.344,0.418,0.0017310219838671508,OSM,p129
Ifi203,1.1379883339766086e-7,-0.34177148284978265,0.222,0.287,0.0018057598883540824,OSM,p129
Vim,1.2970327992258907e-7,-0.2399774879178233,0.517,0.589,0.0020581316458116432,OSM,p129
Ncapd2,1.3902827173179806e-7,-0.15219812766466267,0.623,0.695,0.0022061006158401717,OSM,p129
Cdc20,1.5927273808165228e-7,-0.2716404997533625,0.496,0.551,0.0025273398078796585,OSM,p129
Sh3bp2,1.6316089662781577e-7,-0.13836458020368436,0.122,0.157,0.0025890371076901808,OSM,p129
Smc4,1.8096573070538157e-7,-0.10267731823603388,0.966,0.98,0.0028715642148329948,OSM,p129
Elk3,1.9811705546701118e-7,-0.22373511168088078,0.558,0.625,0.0031437214361505336,OSM,p129
Aurkb,2.0358445283354197e-7,-0.17490623355712848,0.618,0.682,0.003230478097562644,OSM,p129
Tal2,2.0902191534953094e-7,-0.6260510099467216,0.085,0.129,0.003316759752766357,OSM,p129
Selenoh,2.2248422065290835e-7,-0.10543088713481508,0.91,0.941,0.0035303796133203495,OSM,p129
Uhrf1,2.3813918177161812e-7,0.1473520938272277,0.791,0.795,0.003778792536352036,OSM,p129
Sh3kbp1,2.4884719591703154e-7,-0.1496912708764555,0.829,0.868,0.0039487073048114565,OSM,p129
Nusap1,2.5590064371604196e-7,-0.16185795478503384,0.581,0.649,0.004060631414486154,OSM,p129
Mcm4,2.5609230488250156e-7,0.11810955211871565,0.934,0.928,0.004063672693875535,OSM,p129
Shld2,2.6104145420774155e-7,0.16082804722336075,0.249,0.26,0.0041422057953684425,OSM,p129
Tacc2,2.61722390665393e-7,-0.2865881447399732,0.331,0.403,0.004153010895078456,OSM,p129
Kif23,2.67472048174947e-7,-0.20379480872937134,0.507,0.578,0.004244246460440059,OSM,p129
Cdk1,2.698997774031304e-7,-0.1464648255259975,0.756,0.81,0.004282769667832873,OSM,p129
Nfkbid,2.722569833184982e-7,-0.23013025663904624,0.686,0.738,0.004320173811297929,OSM,p129
I730030J21Rik,2.8871917563055163e-7,-0.35704589029644707,0.149,0.203,0.0045813958789055935,OSM,p129
Aurka,3.3458374097397003e-7,-0.2890704018245309,0.349,0.418,0.005309174801774956,OSM,p129
Aff3,3.55180156515709e-7,0.2265330743172254,0.668,0.66,0.00563599872359127,OSM,p129
Lta,3.7954200150716307e-7,-0.4041232807178567,0.357,0.426,0.006022572479915664,OSM,p129
Nfatc1,3.8434808296997904e-7,-0.2218868818351852,0.57,0.638,0.006098835380567627,OSM,p129
Retreg1,4.3075390283630303e-7,-0.16888349971256322,0.411,0.482,0.006835202930206456,OSM,p129
1700019D03Rik,4.572294222159339e-7,-0.18028533860026208,0.037,0.056,0.007255316471722439,OSM,p129
Ccl4,4.7309191265995387e-7,-0.1649121206548454,0.529,0.596,0.0075070224700881484,OSM,p129
2610204G07Rik,4.948856162202612e-7,-0.47889705784282466,0.172,0.227,0.007852844958183105,OSM,p129
Tap1,5.228318816858268e-7,0.14210223812293576,0.495,0.508,0.0082962962985907,OSM,p129
Fbxo5,5.327259953493718e-7,-0.1141326321281074,0.625,0.689,0.008453296094203831,OSM,p129
Fkbp4,5.857669070128433e-7,0.1323319189308927,0.905,0.901,0.009294949280479798,OSM,p129
Mis18bp1,5.992038645770152e-7,-0.15129381828796207,0.455,0.524,0.009508166923108078,OSM,p129
Ptpn22,6.276738930548437e-7,-0.19587360357756134,0.487,0.559,0.009959929334994259,OSM,p129
Gstp3,6.397507093818189e-7,-0.2516874205694921,0.366,0.434,0.010151564256470702,OSM,p129
Tmem9b,6.779090211162669e-7,-0.16312432102358065,0.323,0.385,0.010757060347072923,OSM,p129
Kif4,6.829842772392749e-7,-0.17116087907333433,0.543,0.614,0.010837594511232816,OSM,p129
Mcm3,7.10312676767774e-7,0.10875642816534214,0.97,0.965,0.011271241554951038,OSM,p129
Spry1,7.503761859811723e-7,-0.17865281070568484,0.541,0.609,0.011906969319149242,OSM,p129
Depdc5,7.732593814915687e-7,0.2598944217344712,0.281,0.269,0.012270079865508212,OSM,p129
Spc24,8.16766475164614e-7,-0.1099338139930156,0.739,0.795,0.012960450427912095,OSM,p129
Arhgef6,8.321325162591136e-7,-0.17555506680484034,0.552,0.623,0.013204278767999613,OSM,p129
Cdc14a,8.425539081117005e-7,-0.16152958453404587,0.217,0.27,0.013369645413916465,OSM,p129
Fosl1,8.846968502982513e-7,-0.4501539412539839,0.117,0.169,0.014038369620532651,OSM,p129
Siah2,9.442209144577139e-7,0.15085302745886398,0.283,0.293,0.014982897470615004,OSM,p129
Ubtf,9.920521603499598e-7,0.1507566973455905,0.757,0.747,0.015741883680433163,OSM,p129
Ruvbl2,1.039124809908929e-6,0.10884034901862472,0.832,0.843,0.016488832483634887,OSM,p129
Txk,1.1294341889056668e-6,-0.23206629163222914,0.168,0.218,0.01792186170955512,OSM,p129
Tmem245,1.1851713994642279e-6,-0.1728881407955627,0.509,0.58,0.018806299766698367,OSM,p129
Cd274,1.2946006214467515e-6,-0.2655143339511654,0.474,0.541,0.020542722661117053,OSM,p129
Pycard,1.3927033554250807e-6,-0.169770055575292,0.61,0.676,0.02209941684388518,OSM,p129
Arap2,1.4200357471047012e-6,0.15109365257463803,0.53,0.538,0.0225331272350574,OSM,p129
Ube2s,1.435314291267758e-6,-0.10927502505391828,0.886,0.914,0.022775567173836785,OSM,p129
Ufm1,1.449089301041819e-6,0.14222021384496314,0.617,0.623,0.02299414902893158,OSM,p129
Sh2d3c,1.5543501800537684e-6,-0.2396831539001676,0.181,0.234,0.024664428657093198,OSM,p129
Rilpl2,1.6520100482809062e-6,-0.1100944982814378,0.865,0.9,0.02621409544612142,OSM,p129
Timp2,1.6531636065195616e-6,-0.4410720812248292,0.177,0.232,0.026232400108252403,OSM,p129
Mcm7,1.8863057909022147e-6,0.15070902548066956,0.848,0.837,0.029931900290036343,OSM,p129
Kif2c,1.9039698135405828e-6,-0.21243728530397665,0.335,0.401,0.030212193001261968,OSM,p129
Oxct1,1.9068497166476673e-6,-0.12159912327008326,0.881,0.908,0.030257891303765185,OSM,p129
Ckap2l,1.915001678029876e-6,-0.22065412518573357,0.532,0.595,0.03038724662697807,OSM,p129
Mapre2,1.9842070129500114e-6,-0.15641897716349962,0.343,0.408,0.03148539688149078,OSM,p129
Serpine2,1.9911553154775948e-6,0.3533707078663956,0.379,0.351,0.03159565254599847,OSM,p129
Pdlim2,2.009542487312764e-6,-0.20100012980303328,0.327,0.393,0.03188742018867894,OSM,p129
Ncapg,2.0290850123424826e-6,-0.15160245899563468,0.574,0.642,0.03219752097585051,OSM,p129
Kdm6b,2.0780747995333167e-6,-0.3646041379652809,0.192,0.251,0.03297489091899467,OSM,p129
Yif1b,2.1082881633814733e-6,-0.14113963715876476,0.418,0.482,0.03345431657653722,OSM,p129
Kif15,2.1184009689544524e-6,-0.11701315770750997,0.767,0.82,0.03361478657536925,OSM,p129
Cdh23,2.16017130763875e-6,-0.10599438947237605,0.051,0.071,0.03427759830961168,OSM,p129
Nfkb2,2.162554070327292e-6,0.12735256967121672,0.709,0.726,0.034315407987953475,OSM,p129
Tapbpl,2.1987597337642346e-6,0.227944583921861,0.433,0.417,0.03488991945537087,OSM,p129
Tmem38b,2.2568584119064675e-6,-0.2685081785952438,0.402,0.467,0.035811829280131824,OSM,p129
Lat,2.303098271785646e-6,-0.11322986355178122,0.908,0.932,0.03654556337669463,OSM,p129
Ctcf,2.373025726474499e-6,-0.12098516433887851,0.864,0.904,0.03765517222769735,OSM,p129
Ly6e,2.4559899980128006e-6,0.2170211146340142,0.735,0.717,0.03897164928846712,OSM,p129
Cep170,2.472184810459593e-6,0.35471511062679806,0.231,0.203,0.03922862857237282,OSM,p129
Mcm6,2.485449280098082e-6,0.11294755432083714,0.908,0.91,0.03943910917659637,OSM,p129
St6gal1,2.6162363471673846e-6,-0.2964737007047933,0.282,0.342,0.041514438356852056,OSM,p129
Gpr132,2.631436094189624e-6,0.2566023159331732,0.313,0.294,0.04175562794260096,OSM,p129
Irf1,2.6948346923219497e-6,0.37280388226635197,0.289,0.249,0.042761636897764695,OSM,p129
Amd1,2.827512364508588e-6,-0.20845607655964216,0.327,0.392,0.04486696620002227,OSM,p129
Utf1,2.9212476429941345e-6,0.3638737442152,0.225,0.207,0.04635435759903093,OSM,p129
Rrp7a,2.9440969574871674e-6,0.13058188964212875,0.565,0.577,0.04671693052140637,OSM,p129
Tbl1xr1,3.022503083483174e-6,-0.24127970061660908,0.441,0.506,0.04796107892871101,OSM,p129
Odc1,3.164193359969052e-6,0.12389422562679808,0.97,0.972,0.05020942023598892,OSM,p129
Tacc3,3.2526666598351936e-6,-0.1504027782722516,0.675,0.731,0.05161331455826485,OSM,p129
Impdh1,3.3916513406835807e-6,0.21082617478988763,0.378,0.37,0.05381872347396706,OSM,p129
Chek1,3.4613697047267985e-6,0.12023540925320886,0.486,0.502,0.05492501447460484,OSM,p129
Mtpn,3.4859488709117314e-6,0.11418464306785364,0.682,0.695,0.055315036683627354,OSM,p129
Nfkbib,3.632793619496434e-6,0.13742937678563205,0.706,0.714,0.057645169154169416,OSM,p129
Skap1,3.6827379565291097e-6,-0.13694741420626866,0.837,0.877,0.058437685894203915,OSM,p129
Gdpd5,4.014779568928538e-6,-0.459336939189003,0.091,0.133,0.06370652219975804,OSM,p129
Arf6,4.12529911681171e-6,-0.11634156160313291,0.795,0.844,0.06546024638556822,OSM,p129
Lclat1,4.264829357957161e-6,-0.2060759541236974,0.303,0.366,0.06767431225206423,OSM,p129
Aspm,4.4776485338695444e-6,-0.2691881525401857,0.377,0.441,0.07105132693544193,OSM,p129
Lpxn,4.516247410973067e-6,-0.3257969280165569,0.151,0.2,0.07166381391732063,OSM,p129
Dtl,4.597204409179039e-6,0.11091123375872032,0.635,0.645,0.07294843956485299,OSM,p129
Itgb2,4.923099936993558e-6,-0.13413187044510327,0.558,0.627,0.07811974980021377,OSM,p129
Lnx2,4.99620043262805e-6,-0.1586223767843178,0.239,0.292,0.0792797084649419,OSM,p129
Plgrkt,5.1295482463199215e-6,-0.20292828388948403,0.464,0.532,0.08139567157260451,OSM,p129
Ccnh,5.441900897854554e-6,-0.15453965161855782,0.625,0.688,0.08635208344715607,OSM,p129
H1f1,5.469330102650552e-6,-0.1915797117255842,0.425,0.49,0.08678733006885896,OSM,p129
H2az2,6.165861330237823e-6,-0.1443562574401116,0.814,0.857,0.09783988758821377,OSM,p129
Gm12534,0,9.285889301219315,0.414,0.001,0,IL6,p129
Batf,0,2.1577243079402035,0.848,0.458,0,IL6,p129
Malt1,0,2.251503732844346,0.909,0.614,0,IL6,p129
Etv6,1.5904898074206638e-299,2.0196196204914636,0.838,0.447,2.5237892264151094e-295,IL6,p129
Socs1,2.8612242181946037e-274,2.500118191102068,0.788,0.316,4.540190589431197e-270,IL6,p129
Ptpn1,2.9989679191436756e-255,1.2821478435863436,0.955,0.79,4.758762294097185e-251,IL6,p129
Ly6a,4.8392435885631635e-229,3.634843555786344,0.502,0.054,7.678911726332028e-225,IL6,p129
Bcl3,2.0423159486707576e-205,3.296386893552287,0.496,0.062,3.240746947350758e-201,IL6,p129
Junb,4.299481730537094e-200,1.1820389461463143,0.954,0.834,6.822417610016261e-196,IL6,p129
Il2ra,1.6307726184704272e-199,1.1460699236930865,0.973,0.905,2.587709990988874e-195,IL6,p129
Klhl6,1.6534339832101577e-197,2.1740904316060212,0.69,0.27,2.623669044557878e-193,IL6,p129
Chmp4b,7.917940110536102e-194,1.0977842736598329,0.938,0.802,1.2564187367398685e-189,IL6,p129
Tnip3,2.4977713726895014e-180,3.741511172374971,0.441,0.066,3.963463614183701e-176,IL6,p129
Il21,2.090429530985579e-179,6.870539697595541,0.247,0.002,3.3170935797679166e-175,IL6,p129
Chd7,6.613963950383756e-173,1.6904153226595524,0.753,0.426,1.0495037996468944e-168,IL6,p129
Plscr1,1.3167949861019181e-165,1.6718449771266353,0.771,0.479,2.0894902839465238e-161,IL6,p129
Cd226,5.300024795598097e-161,-1.410928434278974,0.536,0.887,8.41007934565506e-157,IL6,p129
Tbx21,4.036535297263994e-158,4.5660495097144524,0.273,0.01,6.405174209698506e-154,IL6,p129
Tnfsf11,4.4966811886753996e-155,-2.2616829704426964,0.279,0.722,7.135333710190124e-151,IL6,p129
Ms4a4b,8.684777642585977e-154,-1.2627160635651338,0.582,0.91,1.3781005163255428e-149,IL6,p129
Igfbp4,2.7261383581634677e-144,1.9743024702571548,0.701,0.315,4.32583634673379e-140,IL6,p129
Smim3,1.0222351519705072e-142,3.728971917953767,0.34,0.043,1.6220827391468007e-138,IL6,p129
Lad1,3.622560732064977e-135,-1.8245390119444045,0.42,0.769,5.748279369640705e-131,IL6,p129
Frmd4b,5.654243370414124e-135,5.312968482238314,0.225,0.007,8.972153380173133e-131,IL6,p129
Adamts6,1.4539201898271005e-130,-1.6785433523989903,0.339,0.757,2.307080557217643e-126,IL6,p129
Pmepa1,5.779265788402636e-129,1.869156919267914,0.634,0.248,9.170538953037303e-125,IL6,p129
Themis,7.94137067774521e-128,1.5596436489751713,0.74,0.514,1.2601366991446099e-123,IL6,p129
Sox5,3.8636041249316676e-125,4.704556218402914,0.237,0.014,6.13076702544157e-121,IL6,p129
Il21r,1.6380135168446116e-123,1.4773751904157555,0.709,0.428,2.59919984852903e-119,IL6,p129
Timp1,2.8075824941363622e-123,7.447167910536208,0.189,0.004,4.4550719016955795e-119,IL6,p129
Irf8,3.8078413808021256e-117,1.925701463940154,0.611,0.283,6.042282703056812e-113,IL6,p129
Rora,8.713848608651427e-117,2.4758437883243367,0.433,0.126,1.3827134972208084e-112,IL6,p129
Nsf,1.0076032830453068e-113,1.0909781735178143,0.8,0.588,1.5988648895362927e-109,IL6,p129
Satb1,2.6117968973483786e-112,1.0579258286060411,0.906,0.798,4.144399316712407e-108,IL6,p129
Gadd45g,1.4237180186673204e-106,4.008177395319279,0.231,0.018,2.259155752021304e-102,IL6,p129
Stat3,8.893956597192326e-106,1.230043367678535,0.746,0.49,1.4112930328424783e-101,IL6,p129
Arhgef3,3.042445781151064e-104,-1.1612042082476037,0.531,0.842,4.827752965530509e-100,IL6,p129
Il17f,4.956764216003972e-103,7.6457723733077305,0.162,0.004,7.865393457955102e-99,IL6,p129
Foxp1,2.5511007031408927e-102,-0.6372057797367858,0.935,0.99,4.0480865957439683e-98,IL6,p129
Myd88,2.7135739228481905e-102,1.3580873530551882,0.686,0.423,4.3058991007755085e-98,IL6,p129
Ahr,2.966980329165375e-102,2.5522767100376536,0.376,0.1,4.708004386319617e-98,IL6,p129
Egln3,4.270645309936642e-97,3.574359260228185,0.254,0.036,6.776659977807463e-93,IL6,p129
Pkm,8.91976341831605e-97,0.482106853164074,1,0.998,1.4153880592183907e-92,IL6,p129
Rel,2.604422808213797e-95,-1.1203311458388492,0.641,0.864,4.1326981120736526e-91,IL6,p129
Lsp1,5.659192289437713e-94,-0.6638835923683561,0.914,0.981,8.980006324879764e-90,IL6,p129
Muc1,1.7300611773438297e-93,5.99980544470503,0.143,0.002,2.7452610762091888e-89,IL6,p129
Socs3,1.3973775202421748e-92,3.765214355684898,0.208,0.017,2.217358649120283e-88,IL6,p129
Pim1,1.1936688546157577e-91,1.3132499813762872,0.729,0.447,1.8941137385042843e-87,IL6,p129
Arid5b,8.516673662876182e-90,1.082589646355826,0.79,0.595,1.3514257768251926e-85,IL6,p129
Nfkb1,1.0132481127618212e-88,-0.7635348664252886,0.848,0.952,1.6078221053304578e-84,IL6,p129
Crabp2,6.007413848579224e-88,2.103028644210893,0.453,0.196,9.532564294925512e-84,IL6,p129
Sbno2,6.629647146512712e-87,1.8224155282083832,0.462,0.173,1.0519924092086372e-82,IL6,p129
Gbp2,7.069551934480046e-87,1.9781109886703836,0.518,0.227,1.1217965009632937e-82,IL6,p129
Pml,1.2601564862142661e-86,1.3658234278670296,0.636,0.358,1.9996163123247975e-82,IL6,p129
Il12rb2,3.9164777467829974e-86,3.6625503497155245,0.222,0.026,6.21466688859526e-82,IL6,p129
Gfi1,4.05526175359912e-85,2.403349700952687,0.349,0.09,6.434889350611084e-81,IL6,p129
Gimap5,1.395460855328113e-84,0.9773686812190192,0.836,0.656,2.2143172852346498e-80,IL6,p129
Foxn3,3.528612194522555e-81,-0.9674025851575935,0.681,0.878,5.5992018302683906e-77,IL6,p129
Trib2,6.17887697308722e-81,2.2448014225887833,0.353,0.096,9.804641980894801e-77,IL6,p129
Hif1a,1.0609475078024961e-79,0.9283004589845146,0.844,0.703,1.6835115053810009e-75,IL6,p129
Jak2,2.8900045672746585e-79,1.0718116290375512,0.791,0.619,4.585859247351428e-75,IL6,p129
Sik3,1.1398996469787525e-77,1.0182258051296555,0.736,0.544,1.8087927598258844e-73,IL6,p129
Il23r,1.0972799522838823e-76,9.32522411593739,0.098,0,1.7411638282840646e-72,IL6,p129
Zbp1,2.3698870156296208e-75,2.0532726664323473,0.354,0.096,3.760536716401082e-71,IL6,p129
